"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-1"
"05/25/2021 15:50:51:098 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"68.98731310573224","63.36648577844312","60.533015656909456","63.0341210130338","62.0114431773496","60.192752620130506","65.19919029987382","63.997279495990824","65.55858501118567","59.36669571954293","65.68186772355713","67.69415295590967","64.077672515879","62.94377528503128","60.247004608294915","64.73682316582703","63.907056717542844","63.17518636847717","63.77791604446659","62.323670863938446","62.692328524299555","64.87670848963046","62.233794483598736","63.56076991765053","67.48204882719001","63.19804565995652","68.25201687973187","63.43722280645602","61.95813725490196","63.56000259751505","61.531299840510385","64.76978661905977","62.049878235771615","61.44678926741029","61.19688591385335","64.65735086895256","63.870082791524425","59.453961727831086","60.727395134419645","59.96911832076964","60.574293290402025","63.557556287457516","66.25744433278682","64.70351530782828","65.87753313862055","62.7362597823154","59.94115307220739","64.90800538176927","62.766285869712995","64.85589486858568","59.48752063121457","62.35340461451888","62.15173023719898","65.21913765506204","68.03860792616207","64.46374321880651","62.12060812668389","64.16135743367185","59.46877217885023","62.56783369803061","62.34561903913008","64.77354997943233","63.91788057895471","63.5585173045406","67.68709275584514","61.92296280369806","62.92524832758971","61.42730169795346","62.361904117620526","63.96255387931035","65.11394184309938","62.17483815278377","62.294513553657616","65.37243735763099","64.31363840287125","65.01447838159454","59.964752892529106","59.90826180257509","63.598771051433786","58.75280634887488","63.5673432165739","64.36700344648506","64.49685652622692","63.36673744460853","64.47367933271549","61.502206229973204","62.96116706468693","63.67777072758038","62.13186910117316","63.744318181818244","63.920060366844666","65.05262735015263","64.09542533400983","62.463636363636375","63.640397476639976","65.88585065933174","67.49339729701848","62.200759448164305","67.16358766713064","61.84737787865889"
,"67.94374939851795","63.362946323007776","62.388965240794846","61.46498333760576","63.25584992464505","60.39549760718813","64.84822886059418","64.59282278420726","65.33310146540535","60.40333986334752","64.46281771968044","68.8791305110001","63.728132008971485","63.17004844164157","61.15836687751581","64.44358481097359","62.8335466179159","64.09502444790716","62.12950123014988","63.07436416439322","62.03235294117646","63.96468448124446","62.901663489863125","63.78138865863768","66.06513617146794","61.90512521840419","67.63568555145831","62.85845680994537","61.929454527471485","64.1607242819619","62.93323618040804","64.13627738485424","63.13470667263772","61.90892442610262","59.426382460414146","65.44071554656219","63.36215797625192","60.40057020669994","62.08736313868614","61.310059563203176","61.28679780779016","63.689954482904625","66.73176426386125","64.09797487342958","64.03271754538387","62.78063943161635","61.170534078632166","65.9782608695652","62.82298804245601","65.83506545418204","60.87847420327654","62.019954840530666","62.8492234976368","65.00511145464517","68.01174777117386","64.83367413328376","62.44620406841849","63.25888369632307","59.42010744768423","63.27225672877847","62.66568518928493","64.75534483625935","64.42642698295036","63.15321823981988","68.36108564535584","63.04919811120092","62.506945524283395","62.08156308665149","62.37630011556581","64.2331159962994","64.56854191083909","60.75071284803755","61.9377142857143","65.49267670534026","64.24770232890155","65.21851728353896","62.0579062335666","59.912457734573124","64.71375352396296","58.3363789119933","63.619985158387834","62.93721195419776","63.61624072547404","64.28869336289317","64.21142293758882","62.27265308271469","62.67408927655208","63.7330583690091","61.97313497197065","62.632262408618686","63.972542559033485","64.13722533390784","63.93037546986528","62.361999078765514","64.17248297098068","66.87603103307477","68.5410597370959","62.682965160033625","67.38554667998004","61.3306210250655"
,"68.98390405940114","64.18280046674448","62.035081704948006","62.17122385943588","63.62453604990918","60.94056738990757","65.4987084796384","65.8159795800424","64.97096386099672","60.7502279598791","63.84315635655143","66.63541257152845","63.22322872856677","63.56917575868704","60.64032555991687","63.231011996823156","62.10078260482905","65.52338421565437","61.19306020970706","64.3936853048863","61.80063853281482","61.54413646055441","62.85925576609788","63.67778757593574","66.7648047454276","61.31530403097245","68.15327343814988","64.78503016070361","61.66500025121841","64.14198704103673","63.234779225831545","64.23965150871229","62.65965284997515","61.268303985171464","61.898659966499174","65.37549340723943","63.30131753511142","59.98368113935317","62.47402358142959","59.96289015485842","61.47904365501886","63.91475786213891","65.53306547942228","63.78614776996439","64.49262853410468","63.46604571277584","61.07567668820833","65.07230074031344","62.280101951133744","65.62328425255805","61.12516766248019","61.92081369957475","62.784962173162796","64.7181791251111","68.09368256737518","65.7293002381389","62.03457357391013","62.052991717968055","58.96869922175659","63.63260318609707","63.33822886615964","65.4065420560748","63.703359898569104","63.67386504760589","69.16996333461985","63.29294619697096","64.04377183377653","61.838565891472875","61.476401050788056","63.97529340435668","64.7037181826079","61.10367432150315","61.26406685236767","66.35994043490679","65.31352230690376","65.4506058794762","62.404265972361344","61.6801601904968","64.68417639429312","57.97369238736406","63.91063759497851","63.08486582848565","64.6314280206275","63.45347475566368","64.60815930720305","61.83516568199335","62.15196746981867","63.65071807278531","61.136191296854825","64.06678889470928","64.95645995434006","63.80225436882951","64.34326589350717","62.173647633358385","63.96398052007717","66.69920352127434","67.2341603242068","63.10152752172772","68.64065023814456","61.52054762894214"
,"69.588190726336","63.718770196657715","61.91672282120394","61.913199059400874","65.2956544231764","60.658826784726045","65.77394025268627","65.50324458440693","64.73941853533266","60.876949864046146","64.42012887093668","68.17298556959759","62.58164243489374","63.81078533044219","60.77294144687699","63.987149965047934","62.770314266335056","66.31830526887566","61.03887647795999","63.58842727352919","62.372683858643754","60.98159012302438","63.062370291870906","64.23845330218523","67.56916243654823","60.005294488008715","66.47776775093318","65.37463243873978","60.97742892459826","64.91542754981901","62.96238788697077","63.9527238572323","63.546387315968275","61.1641054345614","63.35114654069483","64.6495540344327","63.509786236132385","59.92392838028514","61.826654064272255","59.83400149353455","62.045596258768484","62.685233295230205","65.2596359743041","64.66714201416202","65.60175586065188","63.44681232091688","60.38410237074043","64.75343555619847","62.644674223414334","66.14002846830361","62.26714572329364","62.27969738030711","63.30489931130677","64.48419743452176","67.61413953909538","66.52627333486976","62.07901532588559","61.93361831094222","58.34232954545453","64.24536663980662","64.3511291383469","65.49321594253497","64.049841006498","63.89266105417278","68.03668581888441","62.8861594262633","64.68104085295045","61.20473974164135","60.05346048572797","63.42063281042276","65.79456559363102","61.821288295365285","60.98833133474771","66.62936990608584","66.80274559883242","64.82982322130073","63.27945000393984","61.91070222822417","63.69488362957874","57.26454689984103","63.868321423501044","62.70972164134019","64.83074452274798","63.74934702332703","64.99812157697006","62.08435443037975","61.62782699322564","64.37089882496565","62.60699409927107","63.851564689397506","65.10512420221316","65.19966478106014","65.19451931716083","62.53009563097693","62.829469216375315","67.0780575095643","66.6098212451202","63.3818794866217","69.75093571340437","60.76428079834822"
,"67.6570756424177","65.2973904939422","61.889661580043885","62.12296913078796","65.3681662984535","61.494533326646284","65.22308052434452","64.02887294017663","64.04302600472812","60.47945872274142","64.27365536640966","67.6892640228653","61.154061991923236","62.3688595855673","60.77522077314467","64.29148626229116","63.55626375641964","65.52482909488656","60.379858461878726","65.10485854858551","62.42375200528453","61.13474190842053","63.770417028670735","63.649577628896054","67.42794004611838","59.96346340627317","67.56897124123338","65.72962720119897","61.84914620343488","66.16601587921384","63.00357418856265","64.15625940738829","61.69683827644096","62.29675366965581","63.82094907972464","64.94557850902261","62.953843634492124","61.14204738967545","62.451449479313254","61.127194395232756","61.42130180330211","64.73904298115608","65.96000000000002","65.37729617665495","66.15738808801211","63.301521012836275","60.88887053381793","65.19003814766529","61.926384033278765","65.68667532986807","61.87372069990097","60.22258647976486","64.4174632352941","63.27578452928245","68.79868589158609","65.78760562107449","61.816900630043115","60.98877510831039","58.76749545435321","65.98774389427155","64.12507723541353","64.45603652350351","64.18132420091324","63.34913655624911","67.19544592030364","63.91649137568368","64.28066062311142","61.28988896763522","60.00283365779797","62.8858647153311","64.36099502925263","62.834839970681635","60.58620525514095","65.7871900826446","67.2470183176561","65.8788034929761","62.96108773447643","61.43714634416958","63.2039119685879","57.9341366094398","63.02377599399145","64.01986551119953","62.49472802522663","64.05762619866115","64.99577162289138","62.82874695369621","61.43582721917953","63.493653480008476","62.98554788610876","63.47240148290544","64.90626830697128","62.742091877285034","66.36166512569886","63.37237855378508","62.61304153640017","66.96501332240214","68.20131217260518","63.4518072289157","69.86380976074965","59.79506222400638"
,"66.07919357299032","65.29708868388117","62.24881254832652","61.77417027417026","66.59624078039498","62.93546012892747","64.95284235123482","63.512658816959004","64.83193909201992","59.80614668910225","64.4559904534606","67.8127262853005","62.07518896347589","62.43119992323561","61.6336044147546","63.61364458921463","62.94496976860484","65.72309251246092","59.85095376656968","65.03158372605816","62.45128373930217","60.926267381543994","63.918363343070155","64.07309291308134","66.36899859502932","60.631499006893364","68.21584174943658","65.73263872845726","62.74130240856378","66.20668798064463","64.26893627332203","63.94521473730106","61.70277231432053","62.4287659026781","63.84009212213303","65.73694862051877","63.29201392068873","61.55609610802224","62.95319740500466","60.479049344307484","62.535075982031884","64.69031719532555","63.25239519299994","65.78119326824005","66.60509569042162","63.684672979519945","61.28207729468598","64.1812728221179","61.94659095853454","65.75666405331242","62.530056121388505","60.87059834747409","64.22351223894007","63.181724845995916","68.81418224090139","65.79542050560524","59.745149630574595","61.09659140441112","59.206073346376414","64.89469914040114","64.14076180160663","64.76909350463956","62.529874499818106","62.95205109751711","68.52272258862328","64.64500878587562","64.32233343759773","63.05621980965135","59.90575470462385","61.92376929541333","64.66600121517226","63.36481860309772","60.035901416650475","65.40656144490099","68.17252424592938","66.58860349665447","63.18413729128014","61.68982269308885","64.31355850654354","56.84608099114318","63.19347775985254","65.02148447113251","63.479326149495336","63.70268776800319","65.12823228311713","63.759828973334095","61.32959711553537","62.52758547798977","63.656706915477514","64.14627343392777","65.9550836676778","62.56756900212313","67.02619015448363","63.65469423755394","62.162623166192205","66.75700550579343","67.90254677754682","63.50945980652344","70.57731555775017","59.728618494278955"
,"66.71064627228525","63.73765838593944","62.14166947533986","61.71093095461042","66.8347843611447","62.85707813129283","66.11968413259851","63.88664088753856","62.19338299535573","59.50292176716542","65.21105020196192","69.3358471820809","61.12961962394641","63.64686525805334","61.7871883061049","64.27918493261892","63.44098000640528","65.60883111302107","60.87681391378579","65.2820441397043","62.02336319779466","62.13315727443368","65.0036031285702","65.22621821005629","66.80086708050052","62.09325431924052","69.82835447263015","66.40254528777804","62.53550612006997","66.42291710833157","64.02815156667475","65.4599609808008","61.660251891536284","62.858316475057975","63.05782440072892","64.4901292694007","63.432951315255195","62.11173060863585","62.22397490680971","60.69309943787553","64.04067747539084","64.44585043912072","62.938343338657276","65.63861907268291","67.13425796208095","63.15502942750135","61.318932989444555","63.77176459563307","60.68185819286124","65.31037855815319","62.79405044008127","61.98235294117649","63.95782149494586","63.37870728157779","66.95952478679253","65.48536147283333","60.05745786070178","61.38110622899975","59.71468832199077","66.04571518165126","63.162028476331386","63.759342047718576","62.926957764086076","62.70464228652584","67.34103541368904","63.80893712510249","64.3414173228347","63.82236024844724","60.40663401220246","61.76774747109827","62.548685820360305","64.05377680414543","60.579673532841085","64.3580642560568","68.02902495318554","63.923865789767035","64.7676207650692","60.668434045895744","63.4292001160654","56.63578507823114","63.5676629687357","65.08084150524128","63.755544840887154","63.446122305013034","63.67683215130026","65.02308231524135","60.176181537102465","63.815956602275776","62.856382273671215","64.59437198176644","66.00426735711547","62.264575446187145","66.96251473121205","63.177246597553165","62.01132913898544","66.88992223202112","68.10064748577102","64.73853329878206","69.9159564970376","59.86382819712491"
,"65.79754237724765","64.22103630724322","63.29854055571144","62.84587568907096","67.62024309662682","62.393139190523264","65.61057118148499","64.33235606445356","61.84701372630035","58.22672718879827","65.57863861146124","69.62695286270645","59.929962025993476","63.15891852214341","61.742941376573334","64.03499148481127","62.96382313532829","66.38773579806497","59.99219940116612","66.25456204379563","61.93803669890625","62.081804177427394","65.31615404722491","64.09977129788454","67.70343795953552","61.987908630033225","70.61194154488518","65.72405485544846","62.7918231724935","66.4322394150655","63.49891116060384","65.56539801661754","60.30596334457919","64.321261798311","63.1934715217693","64.99871966833308","63.277572802740806","63.011162394019934","61.69323154268692","61.400206845412306","64.38987951807229","63.722556314341006","63.82358348654522","64.82724103820244","66.07787241837245","62.69116598324118","62.55152868430094","63.04057705297694","60.497496871088885","63.8731256930717","63.00618941714575","62.13140311804014","64.61436478885808","61.38371374104795","67.312197000589","64.53392660953632","60.97377246764136","61.27094384103726","60.13818843306988","65.51955088301744","63.49188067326554","62.736965886022666","63.70269189765456","63.01803116719813","67.98624189160915","63.41510733810392","64.33958028816039","64.0489597251384","60.84186753435802","61.21681855093386","63.5689017729603","62.67793039521364","61.75243420418394","64.5945358216037","66.63124114540852","63.43129813286055","65.62970679307313","62.054531055549276","64.16487058597134","57.50316805793021","63.97477552531703","65.25424242424238","64.56340474811812","63.2875190922976","64.26472585299615","64.62903702973227","59.850348027842244","64.38070615272122","61.94763239738929","64.03885361709739","66.46523672137349","63.581221608012754","68.2120733104238","64.09947824374882","60.62189982880469","66.6733247422681","66.96680227403121","65.04449699054169","70.34793824741028","61.34465461616651"
,"66.31214499638543","64.63003995641118","61.80123119015047","64.01487506968729","67.78303422455537","62.84701895688049","65.87619665747201","63.81250862584534","61.137833278665504","57.21951280387362","65.80290638235726","69.27656639957962","60.46919557352633","62.03025469644035","62.587530177979914","64.51365053063472","63.326785394666146","65.68533803964161","61.43149376492438","64.34393193013884","61.655319535221444","61.872820095780234","65.70736468500442","64.12834951456308","68.61766802443991","62.43965566879712","69.67755293541673","65.64401926922376","63.29720346237991","66.59486364396855","63.09643239039568","64.94425170215528","61.31804962283013","63.18609974673683","62.40409172661871","65.10472358151009","63.13996130507434","63.401884145119254","61.803738985472705","60.859758889058426","63.401633971627916","64.01191558113705","63.55533509700179","64.9358550300052","64.86049200036996","63.18755935422604","62.84064642507347","63.255288872023556","61.666725429704734","62.74525512637099","63.81965927872184","63.63606274684321","65.70540709905552","60.8752040010529","66.35591672753831","64.42212334528712","60.93508844522605","61.82572866429021","59.32209830648495","65.803382567469","61.55700603214071","63.13030775223996","63.0551598332175","64.1000177336407","68.07020102072703","63.26310254163013","63.579355798873195","64.25423852319648","61.66381820483605","61.8379344233003","63.45333160487428","62.600464190981434","61.58764940239044","64.62505865790709","66.35495528051308","65.93343982960594","65.80142383460112","62.1234113712375","64.97671509669968","56.86510754870128","64.80095071072552","64.42313022818394","63.333117226144196","62.65514356174038","64.86757732175079","63.589303286754586","60.241096132336494","65.56101586625492","61.09225196303847","63.21591455157048","66.48391805867995","63.891738914351976","68.07550755539073","63.669858451290594","60.001016743823854","66.35590270832499","63.982135459817755","64.34693221283712","70.61934490027566","60.221402295794014"
,"65.79735350699318","64.8854792860804","61.85909727458795","62.79640748523968","68.25209477029762","62.65113362514144","66.938781275222","63.38319331506361","60.0157039625939","58.23455098934554","64.53273986152323","69.1270676691729","60.063411838265964","63.978419326287266","62.31518760834312","65.43575222621465","63.574183843010516","66.04386641684118","62.223159018143","65.03167246914134","63.18177823009668","63.34477094360281","66.0001778410101","64.91283339775799","68.00113665066934","61.48917824074077","69.30397715429194","65.70649696048632","64.2223327648285","65.192979143061","63.18268718842263","63.497296688443356","61.21052865788538","64.33439150874817","63.57060704294153","64.65526046986717","63.21213923771755","61.6400890541665","62.21033193080879","60.71831963675933","65.13661279652206","65.41844850738559","64.13943427620629","64.78786261763848","65.11805888558548","63.47235484017642","64.03338330834588","62.55108556832693","62.033685486664396","63.53358315150362","64.17422444482114","64.34297292826821","66.03860342555993","61.34777651083241","67.51400585865986","63.89990394271493","61.60012784454102","61.56924040066779","58.99761885212253","65.89295618413755","60.557105226021896","64.24253603713662","64.23047971137143","64.49882448684329","67.07326505016724","64.90048423978838","63.86977072126187","62.91348613023802","62.71900352546403","61.590317113420475","63.124456473511444","62.30566900833197","61.54554971386034","61.54227904960795","67.48164048227983","64.23175965665237","66.1761986501775","62.820662274032756","64.62309558466765","58.16616882113608","64.09000982180441","64.7024447258206","64.27810809493643","63.38794201625302","64.81139815710863","62.56908512790867","61.74136917014646","65.88708081363384","62.00096215522768","63.25227702354357","67.07307249712312","65.19012899607398","67.29331793977668","64.31510288471006","60.411091779034386","66.08522190745987","63.900402934187426","63.911642587806625","70.39367988182212","59.950896215976975"
,"65.72099915325992","65.3597408607126","63.21475012397377","63.95653703145419","67.40895111686633","61.713089802130916","66.24944699004587","64.94728035339789","59.735000699268085","58.783855469922926","64.37530586277771","68.98343451864702","59.620678851174965","63.93112284516232","63.35951308512462","66.06146441533846","62.93436841623155","65.70509485094851","62.74500644329897","65.02633008829524","62.525349964106226","62.713935936025855","64.28254674977737","63.83173836068711","66.47841269841274","61.71610527586621","70.15507258716849","65.2768321513002","64.77700399337685","63.33454422573287","63.9898956038694","62.85892849157013","61.74479212835742","65.36600692726371","65.21976506184926","65.60992385163347","62.96577781638147","61.11055900621118","62.836683184365285","60.32282574812969","64.09939478584728","63.90571838491498","63.90242830458193","65.01700680272111","64.24729979566025","65.29492012628995","64.0613000755858","63.35364939567134","62.418326180257495","65.48734297677962","65.43751338387086","63.500992172858574","65.13501801956407","62.360040358048316","67.14563972589885","64.79472259810557","61.365925441464995","61.87045339198109","59.603137722580925","65.85081447963796","60.991974510085804","62.580555029361626","63.74122441418913","62.85249377103643","66.20819807286027","67.01040546228317","63.24326408885236","62.041999807340375","64.08040265035682","62.265413332141115","63.33512812623617","62.63454893634734","61.581409699684606","61.537361948774176","68.76859579100145","63.11683829973708","66.27200929609639","63.47888386123681","63.845821872332436","58.44576056560969","64.66647940074905","65.16062884483937","62.45104860597091","63.52499773160331","64.96996719104907","62.33913470993117","61.591840870924806","66.11409285479093","62.56485490162459","62.570862788518866","65.78954502883619","63.30244805009964","67.54355132334408","65.71979522184297","60.29138044191644","65.24817006696777","64.20937369954227","64.0834473909324","69.93923471843421","59.53836805555554"
,"65.07629405732177","64.35697994868386","63.24879123240575","63.231567503459175","66.23830960218935","61.94374209860934","65.42149271602474","65.00434897206111","60.73708079445551","59.46829378417697","64.75037051674737","68.23265522356434","58.65750038228247","63.640707646484884","63.533862196557735","66.27937357362084","63.027059146174224","66.00720430107525","63.18105741520725","66.16000364265548","63.79376558603494","63.020467836257325","64.85800063443152","64.90585356108282","66.91410688493018","61.782883314374686","69.42121671722278","65.07429064417175","64.22383486151361","63.28493482230053","64.23719988429269","62.36124746678675","62.79770362561303","64.7050037156304","64.63398362013434","66.12157652708255","63.76057034711171","61.93268163166789","62.60465168640516","60.705008008125304","65.17120467836257","65.08177026817546","63.175373343028085","63.8325479477876","63.660517141197005","64.53368553702983","63.787608128167136","62.896640766761294","61.88196298273718","65.94202587235665","65.73143818555258","62.2848924731183","64.93749465583583","62.11028217620785","66.17379922604144","63.782273733676746","61.520467095597546","62.72599736024182","60.65207618113451","66.2465908064662","61.20909090909093","63.14802305257689","64.04791762013727","62.948912241087314","65.29207971647237","67.58159657610722","61.95449923741737","61.56191281473127","63.03066316480633","61.5344031401524","63.66359012583855","62.85949975558087","61.44920268084126","60.78451399059587","66.99360007160756","62.62356824465387","64.64878624959269","62.703690364049386","64.41846161097232","59.05357985837925","63.89743833920579","64.17812438881285","63.22478845196616","62.853056390634926","65.93868616196735","63.0671702735811","61.70032668300084","66.82134173297968","62.145573368300816","62.20102959548528","64.89269186270734","62.979923625540536","67.15864242645713","64.6555664541442","59.51266272715159","64.99664535480304","64.15999048776624","64.3187803187803","70.25938697318011","60.236521291208796"
,"64.70819778789847","63.611584898428504","63.88171629491265","63.31325055973949","64.99311999999999","61.94363636363635","66.34417696811964","66.68190610163532","60.32362006164193","59.18182052471523","65.05827743754259","68.15325783824899","59.28384970678292","63.92075319705977","63.373405683598165","66.30928741742565","63.88315453092899","65.05860510171134","61.71339290764102","64.93041157527904","63.288935067256574","63.040895901342026","65.66444383959353","65.23551101212574","67.51697121643123","60.03985276215874","69.95827195825086","64.58770239013107","64.13123034403891","63.14273212379936","64.97749856678769","62.88304760167793","63.02326629993688","66.5987362167061","63.18084618208516","66.0799819435325","64.53674224497699","63.8733539891557","62.482081950066004","61.33570343242294","64.04531743413305","65.56132511556237","63.95577402381609","65.22471394776225","63.68787560812751","64.58194716242657","63.50000000000003","62.65228599221789","61.50615532370019","64.7119042949598","65.43462194428653","61.52602841391008","65.46004527922183","60.9562260202302","66.06597802992633","63.35342930496978","60.5602476623705","63.74917074022346","61.09627605747824","67.36148837209304","61.41518161456812","64.5213845424372","62.66253456012332","63.389885917842804","65.10088174273857","67.69494869771111","62.5117821832898","62.3063843587843","62.30042947255403","59.966081190070796","63.41222598075831","63.14477757862153","61.922354988944804","60.84713350682122","66.69545391417067","63.747007002484764","65.20797613044205","62.7575840244435","64.51027131782945","60.22535059331181","63.682014557407896","63.570880361173835","63.31807808701697","63.73722927899118","65.4563634876493","63.66967695324594","62.62855362336044","65.91788208996928","63.719757112818115","62.99993477977299","63.828698105602584","62.26964178616218","67.90179735518717","65.06059293483493","60.71592872079281","65.72455490783051","63.01924254797879","65.29903407566408","71.24768584017141","60.54000170765027"
,"65.7178385772914","64.78353643734518","64.54779735682823","64.06780991944883","65.0001016714791","62.605257970728836","66.54637188678466","66.32320914326854","59.59190827264917","58.434712715204334","64.25486211901308","68.35746521248592","60.185764975996676","62.63479546574666","64.70351577663173","65.79113185530916","62.33597310590684","66.14366347177851","62.05172994832621","65.25348215109314","63.51416228734303","63.29477951895046","64.98755950776972","65.01608320649416","67.19919992288415","61.33397638928876","69.13056060856624","63.95131024025028","64.44119033033316","63.91022016619549","64.9061900079599","63.16347701663389","62.75140729577589","66.17996512999335","62.779558470349194","65.57891720306851","63.210112648305994","62.732626647993456","62.34239743647607","60.41674674251454","64.62420458351274","65.863668899228","64.83781136300028","64.09141950752806","64.15650224215244","66.12296520128662","63.67644379207373","62.99892599101737","61.60735647238595","62.051572522242935","65.00146756034522","60.93483063328426","64.88179129148725","61.00797094137829","66.02808119424724","63.61991308677743","61.46544309629856","61.52519026213895","60.872462417439934","66.82664124592272","63.95761596111001","64.02270912592174","62.27140828822429","62.525198403802136","65.16512714627255","68.19751787968029","61.70934735960641","63.388139975070416","62.25960279846534","59.46421489093206","62.217874396135294","62.718707401170754","61.4074469599886","60.896050338818974","67.05684593760078","65.86546004706935","66.79649160110566","61.56856960612344","63.61188947266004","60.430635524171635","62.5870335058567","62.29280619836828","62.97452707955429","63.886610840577106","65.1156883284316","64.42620760534432","62.948561129823325","65.3783441594187","63.56576435147865","62.9713872188822","63.65975829534614","61.240620854338005","65.62922092757593","65.68552830464677","60.57639599555062","66.17009860214633","62.609413111653154","64.01917962587335","70.05607935572581","60.80645363670584"
,"65.66951871657756","66.28411464658733","64.65413327478316","65.74749961923138","65.35227551270528","61.70391436093582","64.87584296724467","66.43992581199677","58.685780824325576","57.56474013140328","62.91214377774595","68.45045176333429","61.372498185212095","63.806155587265636","64.74156441717787","65.528422160708","62.09564582503651","66.83989342056664","62.87842226079168","65.16870661308002","64.63540247065545","62.55739504039603","65.28997473380254","64.450024789291","65.89400298451781","62.18390310943139","69.71217981777554","64.05794573643415","63.304101908321826","63.609209734285","65.21015852171462","62.633466678789006","62.4229790521198","66.27076701920117","62.96490465956371","65.1967057606071","62.75460239536161","62.47635510855374","62.025231082216585","60.96691976114213","65.65717279481804","65.78314197562088","65.93455322929971","63.761335449945435","63.409376317885744","65.0640023741221","63.21661287843864","63.96431908719815","62.21993546699223","63.39583009583012","65.8336851363237","60.46438326816988","64.28071941186771","62.29472551668915","66.59500877627256","63.49773026465115","61.10490533121248","62.5760289461782","61.334981780322764","66.6966880391162","62.77434596637821","62.84289827255281","62.50512910437945","61.565115431902015","64.17001828153568","69.01301777923717","61.84584534731323","64.08112503587488","61.08851907586081","59.77943916940279","63.01220058204615","63.59107579462105","61.17732626898156","60.88797389683033","67.41354309165528","64.67708854427212","66.64597231487664","62.76077952421407","62.657377366713455","61.061811108709755","61.86454465075155","62.89752407152685","62.14408529973666","65.08571493274154","66.1700114211128","64.81166701925112","63.502766170325515","65.08560656464847","63.96059207996922","64.1509630165476","64.57234976186658","60.5741505239759","64.1234144592353","64.78974754287913","61.202316884064594","66.3123377134314","62.71387424331185","63.81701748778596","68.70159299084037","60.13554772689146"
,"67.17696118909994","65.15686987729767","63.05867750559224","64.99180577401185","65.73329124750543","62.540527150218026","64.67411475474846","66.28300777717487","58.70197000223865","57.04303321495715","62.90919420509419","66.057027821567","62.714800228014724","63.35211438559014","65.19591722595085","66.14356315320421","62.71159342622363","66.63069466882065","62.423405672420465","65.03751807116542","64.61165739422954","63.524692508386124","66.21357788990409","64.17597793380138","64.8764036890142","61.60539202047745","69.60862119994927","63.76383366071005","61.43920399531165","63.932418568863795","66.00348315678974","62.24093806921679","61.59779193968225","66.4694892882526","63.31322650859079","65.1856460961473","63.12004632554223","63.440179989412385","61.96476198696648","61.15549362747007","67.23901683762338","66.08941033680587","66.09143904975642","64.27601282424948","63.14363619119875","64.59488589363049","63.54700589512876","63.57406651703735","62.10650154798759","63.13948409639795","67.24143133810746","60.579689069853536","65.01878855860905","61.7808562941719","66.27742601514105","62.23060314146062","62.19125266686986","62.87528365253697","61.82635728218466","65.80543478260866","63.308680248007136","61.03771137586471","63.039182357043245","62.00503681619009","65.14566634605112","69.36845926828124","63.18841045415593","64.77722348916761","62.14117129018053","60.03823136767482","62.511106444537766","64.14528164159131","61.731715331893675","61.39583414067041","67.94240543336487","64.53157361548851","67.72104999791499","62.41220466198003","64.85305729655038","60.396502887024745","61.863520464237034","61.400891822441665","63.100041000410016","65.38588467402025","65.11116929909086","64.63396247487155","62.59702442977887","65.92309219858159","65.1545385072599","62.22496054114994","63.40766963204712","60.92712752029328","64.28986146651371","64.16013195993733","61.87711785514803","67.56405623287395","61.61116111611162","63.45372159352286","68.4575936883629","59.80243261012492"
,"65.59138735220738","65.89270437833422","63.34361961528042","62.80415524151025","65.39691604797257","62.037911370995005","65.644496715062","65.2703837990803","58.65992187854842","57.33703782859586","62.81284146515272","63.943198005697994","61.244469987228605","64.39099571682955","65.17393458870166","67.59873054873053","63.3510374179819","66.11810935219494","61.1149850042845","65.12921082513247","64.66574894605525","64.43507742618064","64.8454438512352","65.36607142857146","66.39389394232629","62.362963166877734","69.07739411464533","63.25136038186159","61.62052778482618","63.71026936747889","66.14159984817579","63.29033852817936","63.19191434963247","65.5267083985394","63.2277790355445","66.34691882702933","62.02960374911086","63.63226646100455","62.43919388464213","60.80696849330915","67.15494375951671","66.8946964267431","64.9866911155802","64.09374095862671","63.1360449140096","64.86586685023103","63.95285149632976","63.074215701576364","62.24483250178194","62.755431376645106","67.46127342888643","60.73572685111149","65.98040323281482","62.03996585441563","65.78239080459771","62.26935581254935","62.237141705707536","63.3912218212495","61.86396205675201","67.51980290504879","62.68073561893789","61.65709551367655","63.70248721726318","62.01577771572185","65.02453693847134","68.7189281117853","64.21090021982734","64.40283419933866","62.5858645113632","59.99548248882267","61.96296654418874","66.14902472356816","61.211624233413886","62.023805794831695","67.61485278901324","65.47178735409635","67.51795805600904","62.903609993648075","65.86938684171268","61.73225384363752","62.18199771789694","62.238931604603266","63.726573426573424","65.96737611038466","64.76596911653021","63.23854629265277","63.25052167864595","66.09912829682611","66.09590405264984","61.93855357381132","64.26327456983005","61.134957107843135","65.16922292654817","63.85165255656","63.2311877749479","67.85312860955112","62.124962764372974","63.11122708295514","69.31037825351652","60.0236183374985"
