"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-9"
"05/25/2021 16:41:16:693 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"60.07765752316973","64.83098260460744","60.896893337935765","62.56528881189892","61.371991385862664","68.00744938240167","61.18114359139093","62.30135363790187","61.13991782356967","65.69990245686763","63.79766981419431","64.41106657481056","64.3764647467726","58.15477259126274","64.38447937131633","63.34151047409044","60.29831201018156","59.45320229107005","64.65646006783838","62.20839746878742","67.8553927181131","59.72780408848392","63.01476251604623","68.05748334033737","64.33204968944099","60.29295757864631","62.21467215524843","65.520664020664","63.531624423963166","65.5479294094054","61.072664245625646","64.27677650134139","58.820206888444815","60.081739666872274","63.03746505761234","62.54179588384552","59.90288935870332","60.40909637106468","59.20100456621007","63.38270165856261","63.583044109295116","64.06484915924828","65.20251238288478","64.23697601933723","60.296043267862245","61.65947955390338","63.49168309512075","61.4029386170427","58.046579907951134","59.5362269772481","62.77444385436948","62.23584211816621","60.13639805641447","59.551308258381034","62.269046870084935","63.262757444575556","65.95901437118363","59.62236975357268","58.58737924201142","65.27003525264396","62.10711267605636","65.71050494111279","58.27662449994592","61.96447194823137","60.323903947607775","60.994299420596846","59.80363785385536","62.28824890717407","57.92023245243817","62.02634019124894","64.32819961795613","60.725644134586226","63.14759837557767","63.45383124524129","63.78570616652456","61.429211892402016","62.432807314171214","59.84986750016989","60.260316563029996","59.97654956777634","62.13773533609732","61.926105717367854","60.757896450667545","59.45303448275865","62.04068877551018","61.6009989716468","63.285640495867796","59.91942549596346","61.54865083103431","61.62320549976412","57.512994762315216","61.075166719593504","64.99624413145543","62.490239683716275","63.81897428939695","59.37768499856032","62.89589480436181","64.74070272880951","61.88591727186613","65.16524475524474"
,"60.930935788949704","65.06389452332658","61.12984496124031","63.77156967749613","59.4916709053917","66.21303911105525","60.66808879194202","62.345711190846956","61.5525788055399","66.65200048718108","63.88552769854371","63.697171742231575","63.24620822622107","57.3243884629427","65.0073250490516","64.24162177289585","59.64982221006563","59.902675367047316","65.0710150399597","61.69929384072187","66.61648972997921","58.761811142701575","63.82471208904332","69.10411092191676","62.663401520301576","59.25277234181347","61.728493373634066","64.00143266475649","62.92117526710613","65.3676572218383","62.36815124404096","63.905293237175144","59.41705014749261","59.39013452914797","64.40491358861402","61.95095077915841","61.46620811287477","58.90794585050026","59.270530098831955","61.41421472472866","63.38379902426662","63.12669460192262","65.67238083099667","64.49684940138627","61.31766401800152","61.87527034542425","60.700920245398756","60.570405884670976","58.15045103092787","60.529094321914584","61.3979401838706","62.278158667972555","60.601349191124754","60.522010869565214","62.74662118676795","63.621825758562295","64.43671919141197","59.07387462027066","58.865130774871695","65.2031844106464","61.34925160370638","67.0206379628996","59.637037833190064","60.5348615970048","60.836488915518295","62.03037222395997","61.11936922586809","62.379524369528305","58.69062600321029","61.63913554836814","66.04808226792663","61.067346691688364","62.92128820197215","62.903347280334714","65.20871011026192","64.28614437453486","60.614098440250075","61.14801393728221","59.9157966736266","58.99406926148896","63.036025761438324","62.764311163895485","62.24477208259119","58.98311470834496","62.70045484080575","61.822666474902945","63.46755180936691","61.31748136920553","61.497401039584176","61.61166677633742","57.32521283562541","62.38437398900034","62.76757489584023","61.48337509932155","63.83064682785704","60.09395383131983","62.92396137720745","65.51378857518054","61.007763686978045","63.329560401523"
,"60.46877477587359","65.71615348909175","60.53852414541511","64.17590175605129","60.56899896533883","65.71018301564182","60.36505397840862","60.30698857256096","60.621019916275536","65.69351305300307","63.75038696837916","62.341133455210255","62.802325581395365","58.41097517092478","66.36732477788745","63.968320133388914","61.38669881876004","59.73838989122654","64.02444526855804","60.727477082968456","67.09512139518979","58.45664411042577","63.373286113457695","66.62655950095973","62.034063926940675","59.74394741538278","62.0309326485351","64.10328726186032","64.04803196211897","67.07110205704062","62.594143368225765","64.10201966160645","59.32340006943639","60.10665678479987","65.3390804597701","61.3714061326231","63.127160493827176","59.83641882550943","59.411772475125424","61.41404980170344","62.404714007912546","62.91903262909381","64.81228591740452","63.39108785283861","61.60808158687882","61.83708621428135","61.595046773806665","60.20778675282711","60.46378627435133","61.189927672113576","61.518533534113324","64.16380098774464","61.32171347039363","58.82725343238047","63.44047312933915","63.94521443514648","63.99612553273923","58.141230068337144","58.27051535284616","66.24249710841907","61.714929577464794","65.37990196078427","59.63625200213564","61.44907350595167","59.49415275182349","62.80654263565891","61.35786580032486","64.6874380165289","56.10673654608207","60.89093383832407","64.96154309099664","61.92275586740868","63.238655115511534","61.70278691968351","64.92645869439629","62.22476096274317","61.282141761276506","61.17870477224899","56.912853782532814","58.68167983611357","62.24749061113012","63.19622163206181","62.64452583646802","61.13490612474507","63.872937724160394","60.24764701719624","60.66657034611186","60.97178245483331","63.00697177930479","63.87399657849717","58.22186891628814","62.912253914625396","63.63233242543015","61.54844902187828","64.92148989199667","59.4949354122802","60.947332077840585","64.50767414403778","61.488355259016835","60.54915040022466"
,"61.032358952127346","65.09424894749381","62.29047165964386","63.18235294117645","60.76300616787345","63.7216896728016","61.577777025654896","59.09831660731629","60.87945966907958","65.28265031408917","64.18580577896937","62.522587007698675","63.110470331923594","58.776074488423134","66.2634373574826","64.05494425944693","60.25409721737917","58.33792228080454","62.586821897448594","60.64698485114346","67.63630810402002","57.42880725133561","64.40601157590105","66.42067293300603","63.19523151347619","61.47434665064586","61.61862214907125","65.33349029949142","64.03967581952344","67.16532762938233","63.54473200210191","65.36927796130252","60.0585627087412","60.056808028043186","64.74541299595947","59.421969961578775","63.1892702088071","59.488644428672806","58.04009413778347","61.18908645793071","63.3328972965721","63.758605208021564","65.42486929581099","64.07052208330717","61.486342837029184","61.733470047228444","62.1185661764706","60.585279385936396","60.13400763668861","60.41838767514439","60.9665228008405","64.38917853895119","59.35869146889029","58.993123366799615","61.99933741402159","63.88192977824713","62.89803743176504","59.541159357827866","59.85652226745245","64.49115789473687","61.38889679715304","67.94311336254106","60.62134201195954","61.835542718151416","60.932414379402466","64.11517901541518","61.24661177960736","65.69868079152506","57.175030718489275","62.460708456749046","65.2546243639629","61.831352065321816","63.7514556533514","61.616053060934895","64.29888300657394","62.688396306725124","63.04410037703198","61.05439074200139","56.67802296108543","59.36114843156725","65.0570567449595","61.58521931871212","62.01056410256411","60.54843385420349","63.884292720702135","58.81540426707178","62.15661162397606","62.2639913232104","62.61130718067054","63.84819759679573","57.692681532304185","61.34640192234729","64.48846798524974","62.11841392184019","66.65183433648609","60.06630515866188","60.45886271123721","63.01499000666222","62.497541407867516","61.69207741576161"
,"59.88894618698051","63.39266693977878","62.769562243502065","63.68262336566852","59.53618354558325","65.99750447914","63.07387727116901","59.04418000273561","61.689248139594575","64.51398887913373","64.12375249500998","60.67330285133674","64.95591842003356","58.38629554796905","67.79177718832892","63.57242940288856","60.43859895906598","59.615453613531564","62.987473775145006","61.057762889600944","68.43860955217046","59.01502969940603","62.57048173294539","66.75249189383929","63.8352955756599","61.02638029291011","62.12582959641254","65.09755634337816","63.26710289648322","67.67218335595695","61.82110763495971","65.619344616007","58.95182122018921","59.18380736694866","64.0671829494308","60.88376201243641","60.205035971223055","60.03654533731904","59.050823937554235","62.45935116970402","64.29586437373808","64.63636909047277","64.86814521283394","63.700025239777915","62.22977684797766","62.422609827126834","61.02907013051891","61.004588358678554","60.07556061098472","61.85397640157322","61.24395276854293","63.86924630278554","59.142565332987516","59.05503897169425","62.10711832656884","64.99329705335806","61.808541392904075","59.42270531400965","61.231891957364354","66.63063499757634","61.712701965447266","66.71999999999998","61.5254847354317","63.47592546273141","62.20742657604288","63.99262320171408","60.61563618412933","66.64106453392166","59.02462681659765","63.13608599317321","65.27849817281624","60.2525372614974","64.88089180503478","62.64408992023202","64.2309300212057","62.14776543528807","63.47779409065885","61.655184036672495","57.84918983202021","59.19036509973173","64.47098833981123","62.27829603825942","62.48799863620871","58.59314011069037","63.820581484315255","58.30240016552868","61.89705978867229","60.845931470999936","61.97571390445694","63.98063166419223","58.8077408365403","62.624681285058635","64.19167550371161","63.091321593845805","65.42445488583803","61.148186173853546","59.40813087535101","63.479714181906274","62.00540540540537","63.194436813186854"
,"60.560239468949675","60.05329015751179","61.47798066595059","64.35518925518927","59.69822365765039","65.04811063498246","61.870652173913044","57.458225255972714","61.26251379601374","64.75131704980842","62.43198543075892","61.56418368012522","65.87358851674641","59.80245326290915","65.66972804569356","62.94093600225542","60.2122557726465","60.38365158916451","63.42960346254213","60.87973819009676","66.77326101543278","59.82791528136926","61.53629671933501","67.11433081184114","60.15726749699692","62.99228540840105","62.204483453920055","66.25969089652568","61.54775153671951","67.51259516345722","61.975035849302586","65.36244296012165","59.212065302471196","59.0397869262133","64.40373563218398","62.329034582132536","58.516943629846864","60.525612208683306","60.2177384172411","62.18504037128871","64.26311219173328","65.29295345802525","65.99317889317886","65.35676810073454","62.048571035998904","63.06280326761255","61.249216104352186","60.88291302110137","61.424836864577415","62.02418054809243","61.99251778093884","64.30712963515853","59.22977557411272","59.56009466968511","62.04730282621012","65.04231023102308","61.87536447871445","59.440973673213534","62.13322940400531","65.92402994830354","60.647967925433484","65.34893950760419","62.46703354852365","62.9396546330476","61.893473368342114","63.60445952496367","60.70687314906217","66.93059742395178","60.11346731045281","62.75150795101446","64.2095531143958","59.20057175528872","65.51347873205093","62.555211227470224","65.39066923679295","63.98529507662212","64.55340966280826","63.30829675775166","57.43822590011617","58.69645986680689","63.323375890526876","61.62926696174137","61.32805092780717","59.53109298769387","63.011557102025634","58.11303490990992","62.2652484179346","60.02347847298448","63.891909676525614","62.77861256371219","58.5356343283582","62.504738154613456","62.70652826914093","62.756639247943575","66.19388204225349","61.45358435097238","60.68558558558558","62.37338273347447","61.27091595845138","63.58447830227185"
,"61.145276953511406","60.08300143380598","62.1040764670619","64.19793069670627","59.08860033726817","65.4533925582593","63.03250587051323","57.66860667735416","62.47231627165903","64.7445475358477","62.72131845998918","61.827632005183055","63.76388620711849","59.84900579950292","66.30415019762845","62.578462770216156","60.297490785369995","61.446226295023585","62.474096927625666","61.16718960107575","66.92725714285713","59.07975329646954","62.24298273155416","68.18407915849527","59.850272232304924","64.4734603824263","63.74881445464915","65.60859785845525","61.46397963786328","67.03330330499408","61.63260162082825","66.27862278761066","60.208251085669175","58.833807395367764","64.6395486935867","61.63413597733713","58.164140278759085","61.10160965794768","59.704585229261504","61.67002336006056","63.337853027961216","66.62085673723843","66.63273700705147","65.92546174142485","60.741241591928265","62.25691988781856","62.13388528615503","61.60070558050031","62.36898005513217","60.415840930109695","62.18980114744053","66.39487024743512","58.43585932064019","58.00742140062072","61.15925036344101","64.55631055335193","62.52918388429756","60.351403326403336","61.560574106619825","65.81171345595347","60.34818548387099","64.52444061962132","61.197462310209715","61.695916594265874","61.470002443792744","63.63458180285423","60.30973966309343","66.57723072679632","59.65384097488728","62.12360055079927","64.36487106017194","59.437413073713486","66.04539385847795","64.15411515365598","66.48690612048775","63.97816298964429","63.615742165856076","62.05652113459398","58.10900058445354","58.16951533598687","63.16758926100195","62.14812247604124","60.84536014721343","59.53018285966073","63.975764446350894","59.81387372252556","63.23763545429284","61.373706377858014","64.84489307822173","63.50857678906462","55.990171172805894","64.31471101145989","61.860570942185554","62.853584950307614","67.2487477313974","62.664087379183236","61.441803376841094","63.18432592592593","61.441514980921966","62.42610937712034"
,"61.77469776529492","61.57676331975396","62.34955752212393","65.07999271137025","61.300788954635124","64.94100926221657","61.60194993590177","58.14636501586429","61.54573311367383","63.986978065139866","64.65730869462212","61.667475091767166","63.509083241419575","59.52978952323314","64.81869376874376","64.91984284350441","59.99289832653637","60.73461900282222","61.441645917129556","60.946592797783936","66.95262502123808","60.140804946054075","61.69144144144144","69.15506708193578","60.44394432739579","65.14326892619577","64.414404621405","66.08726385587387","62.77872204472842","65.78720417168071","61.673446184941874","66.39894810659186","60.42686044572888","61.20662460567824","66.15530555185724","62.047822433832785","57.14966116864854","61.502923463719824","61.11415266776914","61.62323499747857","62.62867875111998","63.85363874672326","64.4422456958639","64.74723846653671","63.26133939997153","63.2479313325923","60.23273349385373","62.641410945903196","60.18888541991885","61.21432310410262","61.732508485711165","67.47336313119112","59.447630922693236","58.508959015845406","61.27191505891494","64.02800843548174","64.31635335874851","60.87640832154272","61.12598674733506","64.743659366235","61.28253367841266","64.49671007539409","61.69091447333008","61.51132215554044","61.192102874432685","62.55185687011147","61.18715356033379","66.7007995511292","60.262093789948175","63.47924608216857","64.04357500985863","59.548534220641415","65.35167928557561","61.31095928036804","66.39268761641533","63.99946644906154","62.99761654181881","61.11313362457529","57.900529723366695","57.7048723216906","64.14292074799644","60.98200757575759","62.14071349521512","59.91607287151989","62.873728306403365","60.8837435683493","64.83882732501048","61.938703561059434","64.30371829428428","63.58811783960718","57.875215782983936","66.20828618131523","63.5391440501044","63.577820557694565","65.42142195625847","63.58551875171092","61.30472153538207","62.75663561258567","61.56907833816898","60.10609372865145"
,"61.76372285923396","59.97294701456699","62.07095314164004","64.86485760343899","63.96994684475948","65.55174403693253","61.775792584631894","58.20012223278558","60.981380386040165","62.805798993100865","63.25320486978961","62.99626865671642","63.921564209848725","57.91510871070491","64.46251763283402","63.842053913420585","59.550326706520195","62.14008459815875","63.462223806129714","62.26712478782244","68.07643256968088","60.001074872550824","61.13947564612326","67.62437385461207","60.19140020629193","63.83511212756494","62.83796604024412","67.10600235629694","62.06294702196342","64.45279730607902","61.372917836421536","66.18596033034514","60.579072047051135","59.671808546546934","66.87234603718848","59.96542735629029","58.37271795528796","59.56425240370774","59.058410618565524","61.18784831208762","61.7663181689743","64.68206487441626","64.20938062537503","66.7587149917628","60.964001783193396","62.80897943543235","60.12293519695048","61.90639063906391","62.441516302627434","59.95570599613155","62.22767708217502","65.79683772707807","59.333089311859446","58.31703947368425","61.93016534480442","65.52569077406834","63.807510813999244","59.68495872821767","61.28915219727393","65.1613395144565","61.801178639625974","62.52316654320161","62.29862938596493","62.65308370044055","60.484037836240056","63.90828583685726","61.80998008959686","66.53930191012776","59.45755529068997","61.75543816034802","64.89914845302299","61.189460332103344","62.732023575638486","61.97752537457708","65.83625410733845","63.43866320410561","63.02406153846155","59.881837999863784","58.92860321934572","58.711726576311165","64.5816049884777","60.275641770240476","64.12332369182226","61.5391927464171","62.699084399577444","61.181563472846754","63.497111814055884","61.60048292313961","63.92380321928792","61.92435497778074","58.26875349010365","66.96895209392851","65.47451772679875","63.55697937775662","65.28884239888426","62.37996764626581","62.2714336535041","63.059092507914144","63.315176083101136","59.34460770723593"
,"61.94648005766459","61.620865953027675","61.28494195688224","66.12360339459065","62.76821695183989","64.24073611197899","62.86699896871776","57.61859838274933","62.40374048328369","63.516701719658585","61.85146509965857","62.01642917561324","61.893700290367335","57.5073329712113","65.88247762600093","63.14920926811328","59.25356777057016","60.51293669145678","63.27767139027195","60.55256345320501","68.81588214579176","60.70329670329676","61.99911048401935","67.46716942273916","60.798681806316885","64.94190040068686","62.33145998023718","66.12657524091924","61.718295483541745","64.52829473192931","62.284433811802224","64.5871450249296","61.81593406593408","58.96927595538249","67.09836172149272","60.77101973908882","57.88140658781636","60.52919412648861","57.704495335029684","60.35019633507856","63.52902581657398","66.29874810318664","62.52765773552292","66.60457697642163","61.383086807111916","61.56333442946398","59.55616966580975","59.911741606126064","60.689345509893435","61.869022869022864","61.28546166820829","66.1859359961501","60.24337281443884","57.450809144618596","62.00266951414841","64.09787705131546","66.04301391338427","60.87059692048092","60.871390418961774","64.06309337819971","63.32887558216902","63.4117115911979","62.910238199300686","62.016460396039584","59.10237442922374","62.67430362956712","61.35624615384613","65.40514434556111","58.60671782532358","61.30057697029218","64.02346772836873","61.28527429102741","63.3647081813445","62.05901729343951","66.12249550089983","63.79603801530486","62.82753445635532","61.88974465723008","59.28719976567075","59.052015720836046","64.88805274374","59.384536923704694","63.828745048009154","61.55603913387525","63.14487765372826","58.446656545441996","64.58491744137645","62.417187044061876","64.06215799073946","64.19675863916424","59.822228460914616","66.72100000000002","64.95433180894307","63.351845322049826","64.78980236069175","62.39842419080068","63.204563077840774","64.2564087625262","63.134621547138366","59.063194113238424"
,"62.85321913762548","60.77575474634299","60.58537610762565","66.01891824835627","60.56018986063424","64.98495937480618","63.09298928919182","57.81375377851059","63.59683807512047","65.00210917332996","63.02917505030183","62.155216366069745","60.99620924943138","57.01311953352773","66.27094266923534","65.02229719818101","59.77213647441103","60.03388998035364","62.04423173173173","60.25570607319712","69.9596614127262","61.37661819743544","61.463954559410524","67.01067691004783","60.835119275417746","64.79278297654146","61.20140378838964","64.81716165529113","61.276535229476394","63.16837041491283","61.67191142191147","65.99270210995991","61.00289687137895","59.19831636648396","67.5875691674173","62.968708106963945","58.90671971706454","61.131807766876165","57.377746905784285","59.55603945177405","63.22357438451286","66.4441302591511","61.39927121290992","67.59192103052365","60.84790117894421","61.514557670772675","59.59030291484093","60.61048689138578","61.27624527112233","61.42048366958007","62.97525241439862","67.41850501367371","60.465773809523775","57.96658471889757","62.61057850154316","65.37489433643283","66.56856728040651","62.5474002030674","59.523684067575644","64.55350985221672","63.93834080717488","61.81729166666662","62.237239767353394","63.918406131223065","59.55612971099693","62.902721893491126","60.866926332576845","63.791275167785216","59.145639344262314","62.912244647567654","64.4132325879663","61.61569564960747","62.28594814038763","63.327516262152926","65.7327191714836","64.10134146341463","63.503388554216826","64.03873584114112","59.91763173132601","59.34100750137223","61.81937310680894","59.20089180943437","62.54281879194629","62.395475350791656","62.27999653719628","58.138479809976275","64.71664265623929","63.94284712482471","63.78017688108889","65.04625398144302","61.31667923579687","66.57323263587968","65.26608004008271","63.202528984201365","64.82585572071459","63.66060172678641","63.284147204529376","64.25380960658205","62.626624018993596","60.92440005548623"
,"61.693367287880506","61.53212507778473","60.09261153010352","67.61437827062049","60.777177972431645","64.20584305150633","63.265426052889325","55.63848544214013","63.53340087587422","65.3932737652022","59.26703204047224","62.24461577672992","60.318636961011315","57.694264972776764","64.4271029249627","64.07482115200239","59.323395569831995","60.22699273130468","63.21847948814451","60.05395481809519","69.56007560337306","61.05150730534495","62.063608326908245","66.11132143500988","60.275116016555884","64.35298454831059","62.66907764589517","66.22878341918076","61.34483905293962","64.35886360871156","62.346445802508875","65.32513364840781","59.9077438106607","58.304182137971466","66.4947450735064","62.84449199337381","58.706373197304664","61.618499970884535","58.211623553437725","59.013369669765986","63.263699341877356","66.60410211922175","62.56601260476899","66.52991246812323","60.99669415348045","61.75292437431991","57.00575507893581","60.612895069532215","61.83788713808894","60.21055979643765","64.76210667261769","67.53312379110253","60.03056069008013","58.95454545454547","62.4418934053627","64.186616096683","66.07540071965987","64.44498678604172","59.87313595297703","66.38125425196363","66.08043205390766","61.78891839016214","62.36377575724969","63.807395852449986","59.53673646388306","61.67645672538736","60.40003167564145","65.42003614185673","59.60459844559587","61.02580049261087","63.82521125130225","61.27919632876388","60.64923851398718","63.771352313167256","66.17626601586332","65.37005753458197","62.79621874615103","65.20101555287266","58.73079092062597","59.436535679845704","62.148294137131494","58.338179972532394","63.22136929460582","61.66892888757747","61.88123924268502","58.76141135039954","63.82259380097884","62.98016081104702","64.50893862612611","65.69203325251127","62.37941120966219","67.44454887218048","65.05056039850558","62.85975788916962","65.20452084461286","63.57533778455391","62.55162128639775","63.640088365242946","62.17201758475987","60.998367942218216"
,"60.888461096425694","60.85473692514002","61.18065474309553","66.7180844663699","60.50570497147514","65.16845527428819","63.54617778092077","58.07384173266983","64.4201795472287","65.49085556808215","59.5563785659866","61.796744652825716","59.9861322767449","56.382601947227315","65.06342277570936","63.38666911494677","60.77033800718013","58.611971447583336","62.08540671340816","60.8908783590214","67.82098130039456","61.281661006483475","62.05941280241936","65.61967765215299","61.60048333757316","64.04905757810482","62.426022143873304","66.48487313927556","61.83614617940202","64.36903486849934","62.06648579636132","64.49922510654778","62.457338592484966","56.73958808577201","66.78538782972053","62.97969904426219","59.71969600204368","63.17207304619451","57.62065207915613","59.40976293652813","62.56345000697252","67.00805611713535","63.86014967259118","65.25440279586105","60.84548159166976","60.88660546630507","59.358962234411514","61.05235282788721","60.57757481539057","62.69160500294682","64.98074679113185","65.52601809954747","61.12379204892966","59.50006512536634","63.59566799164591","61.976218630928955","65.48815272680446","64.01459975574554","60.62599227633553","67.28375533956535","64.23504601226995","62.09353474732319","62.58766251281221","63.46519764301502","60.31010113700613","61.57599699021823","60.62244000502575","64.73368929198361","58.0036128604574","60.16510482369195","63.28227087114337","60.88846376811597","61.38668859926609","63.42600652883567","65.24667553191489","64.28608695652177","62.391201343489456","66.12898611401857","57.82918715649409","59.175524973306395","62.796343680560206","59.07237534840509","62.609563227673455","60.46040840311442","61.74117647058828","59.645066775688214","65.36390330510788","63.9092718332943","66.98395947657237","65.11900483759496","62.5246660453557","66.49103705106354","64.78166552219243","61.22936024146299","64.84589755670729","62.292004634994235","64.44853165638928","64.02182037371911","60.968318821165425","61.93584101224038"
,"60.37734603684784","61.62694422623723","61.33912824389017","65.65859521575989","59.93680400890868","64.68987972829808","64.8332394167782","57.771622934888235","64.79117131163517","66.18620283749462","58.756800135158","61.7822897808852","60.966501240694775","56.313270409241404","62.54360655737706","64.66615586690017","60.95371551319057","58.34524826155912","63.23007235174077","59.22192576086323","68.67601547388784","60.48837137378613","61.868348045397255","67.06875708349077","60.988467286076265","65.0627774464984","63.077421576607605","67.40342453343","60.3517277624491","62.80593634521393","62.58523371550965","62.70933757768684","63.059212975272516","56.47023809523807","64.55185281329092","62.611036699705366","61.354128147912014","62.43665377176016","58.087381974248935","62.02818594710124","62.328027268255","67.52537946291403","65.22937665782494","62.7039591667816","61.80386318521909","59.0478278331883","60.032532467532505","60.34717564279609","60.703823105514694","61.48401797175867","64.50021758050484","66.62653915122533","62.916336142786314","59.42804286807861","62.32800770610509","59.77847376788554","65.22776637308783","63.94607265173207","60.36444385169379","66.47364476642521","64.876331738437","63.54130761865683","61.95611183355006","61.99802940256488","61.864744582043336","61.356822076463956","60.78166363465279","64.07332563510394","59.185661764705856","59.9373386176665","63.12399187863065","60.73212664548341","61.673640435060776","61.39678883311561","64.55069179389312","63.43988641855971","61.88226354371534","63.989702208116654","58.122520934332336","60.18894318875993","62.8305740263265","61.09023604485473","62.743411595591795","60.95577485380118","62.61573755448496","61.11091585693606","65.30271442563316","64.17032311911291","65.39261939218521","65.85546038543895","61.62164296998425","63.77328364539781","62.80890873973929","62.55303303303302","63.50312847608454","62.822191809664176","64.19708406891098","64.06835057821058","60.32442050277505","63.06840022611648"
,"60.98869911756336","61.44606447641767","61.65117595271035","66.25721294241326","59.97968105196895","63.67388640401937","64.9541499792846","55.82564195298372","64.38866722440311","65.48695764462806","59.70179981322695","62.8615171370968","63.519490063262836","56.367000435350455","63.886266937225884","62.526435733819504","62.12993971868719","58.509117432531006","61.67762632774607","60.22697289517873","67.9746686137947","61.34719029374206","61.88340907636175","65.30631014739919","60.551208360548635","64.52933698415805","62.85782168313114","68.29434993924671","60.314880546075095","63.19576470588237","62.59453076444997","60.8003346563935","63.894656084656106","57.6580208535717","64.55152132483406","62.432380574302","59.11123960742639","62.934215384615406","57.94610906600461","61.00097821833835","62.93562884846772","66.27983514514396","64.73782552083334","62.99842465753423","62.2731718677224","59.346507957385235","61.15460292884328","59.851201719533655","61.14128633830398","62.78660555131143","62.92579915134372","65.91005640225613","62.3996907028928","60.34816357440361","63.581057679499125","59.36487681617183","64.51750370270634","63.03992072480182","59.5127922826885","66.35850170966742","65.20368178829722","63.1822899229997","61.26182726303384","62.960910224438905","63.15837931263711","61.53208071532141","60.81612011559243","62.69376968848446","57.49858529998068","61.351904176904206","65.37769292146355","63.10194561383548","62.29768527399448","61.58773234200741","66.37352781300959","62.59641472868218","62.43526824978013","65.09218369005688","57.636429293658814","60.105864961081295","62.29218189070602","62.164764009083704","63.564632078670726","59.79165721201121","61.604898446833936","60.397023004059534","63.01087108013931","64.69319072009637","65.6558165864704","63.88739386962155","62.03553019145805","63.763332528957505","62.24741567724027","62.698488055639565","64.2095691102406","62.58628330118348","65.91540569151258","64.22639865392705","59.52378073357521","62.442922691879886"
,"61.14393897054717","59.806410355786376","62.246294738204654","65.91680289584306","60.224982935153605","62.07005012531328","64.57621293800537","56.09746816917903","64.81357443015409","66.0576177461387","60.693529362204096","62.599076039455625","61.12489153340769","58.530786026200865","65.61618095670796","62.83551290163816","60.951490257315555","59.109300356775734","63.31489785749875","61.12906468014663","66.79907237746217","60.84797790616469","63.248333439146734","65.927402243104","60.84920526171553","63.61203814064365","61.24428377209243","66.61815047407954","60.53494026118368","64.52213220617588","61.1342311033884","61.90411982074064","63.580932712918894","56.79879966621734","65.25286329030122","63.43484494831614","57.41820131180626","61.2418298634707","59.79246257098607","61.77738686979537","64.02267663336448","67.35033565092304","63.56598136845486","63.97694818441457","60.465542793627314","60.84698460928728","62.55874741200828","61.39714248348917","62.147346263719726","61.84792382141747","61.860199466542966","66.84372582852379","63.430423940149595","58.19848102822705","62.60463010863945","59.44975155279505","64.43788323113833","62.959963499486726","58.7471084151545","65.93676470588235","65.39134929633825","64.20746707667628","61.264202112475004","65.18986071025219","63.82606010703992","61.66581165262002","61.10294026038749","62.64904374587822","57.06731379266592","61.8106784227284","64.17763839337091","62.78944948856454","63.55975204498981","61.22995306405765","67.19599211968236","62.93860825056366","61.86905725853094","65.85267010029816","57.77043484490296","60.5362125439767","63.527909497358095","63.41635448013274","63.140550483717135","59.62324469674334","61.59787134228585","61.02786652467164","59.30469470250337","63.03844311377247","65.67307970490376","63.22285693755836","60.78134942073352","63.52085461866699","63.162704575319594","63.64482635159325","65.20693543839866","63.47392963119967","64.73006303935368","62.417536103743004","59.51211142511099","60.9394947711531"
,"59.71980528511825","58.4086083544888","62.2107086113759","66.40214213258544","59.00099499073629","62.57832159033722","63.68572284743958","56.10168128654972","65.62196535514198","65.88031035359958","60.51650412603152","63.98755867035294","60.40029578506285","59.12102093490111","64.75038392628616","63.147177139686505","60.904032258064504","58.15106708213299","62.0072651151336","62.2094857008356","66.25065556949038","60.5974534161491","63.627544447307386","65.3948999046711","61.945294358694184","63.847925801011826","61.47387365024202","65.53639858622186","61.416015219647164","65.8311922199544","60.96040166729826","63.00234021949643","64.6897810218978","58.68744709942056","64.88554135389191","61.37144549763033","57.19943203820836","62.62791058677429","60.36458602011866","61.69900869092886","62.947508707086484","67.01744730679154","65.24225684909635","62.3507462686567","57.72863508948464","60.65342008675337","60.62465685051161","60.95265888456549","63.54584613079629","60.84162510259485","62.18728182452871","67.64356200214007","64.07618105367301","59.24318920269934","62.81678366305041","60.007725567495385","64.4914040114613","64.05309911453871","58.6015684099047","66.64285714285714","64.88249060584086","63.55446594222106","61.59938101788169","63.45591618479139","65.72501549693507","62.743485638104445","62.757964208655935","61.05783032409153","57.177255481962575","63.42796190947321","65.03021756647865","64.01775114155248","64.29542742290054","61.38118335053319","66.87257495590832","62.928124247531926","61.9264009817098","64.05954946812211","57.59924039949363","61.579122062077595","62.152834407470735","62.5184563758389","63.48225925677039","60.82333010648598","61.145869141744036","59.330015752541904","58.79071220324867","63.43065784546252","66.36992162220467","64.49706261642066","60.65173497763267","64.03720364741639","61.454780058651025","64.5257995482107","63.67655420064338","64.06179174684628","64.5817304775196","62.53746867898138","58.30657868820171","60.349975712996994"
