"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-12"
"05/25/2021 16:42:47:687 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"56.18788015318763","57.0631950804658","54.8986622844952","57.863388295401776","58.60200668896319","56.88944559739107","54.7908669328868","55.92933800580413","52.71633777477935","56.46961448376279","56.06644450883803","57.22926829268294","54.59238068657552","53.16776620370369","57.301860088960815","56.306377277599175","53.51877175534562","55.486792907972536","54.93402254505995","55.277320765495595","54.20315629906341","57.94627252455856","55.060188699707204","54.034991725831425","56.66378012048192","56.33348837209302","56.4674248806515","58.90369666609087","57.379449114648565","58.5933194697167","55.86501104377868","58.2303523837726","55.37166752297767","54.92267681757424","52.159582908307826","56.420890138778496","53.05970883336613","58.3139550091551","53.37666034155599","53.84760168302951","57.080003093899876","56.97857440848683","54.24052798037826","55.655855409754906","57.609342915811084","57.37532552083333","53.93335048893465","55.31513231457323","55.16283130116209","57.93258832011537","53.13811684628476","55.80611780759611","55.844653459852395","53.453146176185854","52.89229489312683","55.0984401976544","54.755340288127144","59.792796415441195","52.07816083450468","54.045102093564246","57.242051218606925","53.96005824838777","54.38088717039903","54.344015882019335","54.74696679438054","56.18820933165197","53.31567585519763","62.61909347714432","53.83107836954652","52.9546150674442","59.22148736871987","54.80746445497632","55.981274700457945","53.5487967509244","54.45440148811018","53.65494842486761","56.92276634540242","54.604453347268205","54.06398647486963","57.557174809533805","52.95101800854014","59.447552447552454","56.525141211651345","55.90659052808046","56.860896","54.7823951059754","54.49665391969406","53.203381212660496","57.93242097614146","54.821517258505125","54.130060780879795","57.646665959927894","55.13939882469191","54.915470399810175","54.35136709381212","58.508715934200865","52.06128918633321","57.38984228654306","54.70378625282042","51.871466181909376"
,"56.47647708448368","55.922994314592565","56.02756261661105","57.888609525961904","58.615760111576016","54.76958394739828","54.20375921069064","57.48785687300984","52.516172066430684","56.60323016457878","54.89775217757799","55.59112695096477","55.27265265922522","53.56839968422243","57.538852913968576","57.64647271952258","53.20144945338412","55.08256159356986","55.09302599082678","55.75729383326773","54.23259806471753","57.92352041416639","56.40421619316666","53.974013225873115","59.225674725512455","57.24244295302016","57.2015767634855","58.067104220889405","57.983323615160366","56.42804416599465","54.84807417974324","60.824018669219754","56.03724768595964","54.943539197812214","52.64977204930492","55.61609623455694","54.26435045317222","58.58956376270751","52.998057204533204","54.933995584989006","58.546986773712156","58.62822014051521","55.485652888383235","55.380028821904624","58.40362318840581","57.206537148858004","55.892135905945906","56.231064995259615","55.9213748956304","59.4472373725397","53.54627407200674","56.52866586880951","56.08289693894075","53.138269986893846","51.84718980634582","53.879440751776336","54.56787549108487","59.17117749452526","52.489038112522685","56.38269757371205","58.505150530382","54.933988764044955","54.44287050995483","55.22279453081103","54.37873251200666","55.420024607813005","52.95766322292047","61.393611717045815","54.49038080688059","52.50475944721603","59.459326395882265","53.479790375817984","56.174428686443335","54.84023828054842","55.49313860027452","54.10861955808359","56.29287640308519","55.80440062453014","55.459153571226","57.48958687810521","53.37994906930215","58.89666748046876","57.1487846664525","56.81646948941471","58.03145282076885","55.46234309623433","54.206380962409185","52.45705787582105","58.21522317469695","55.03915462296669","55.68430915721233","57.79740025740031","54.96049295060356","54.295802511611896","53.97000199322307","56.74312147062358","52.515932145108614","57.99227386188039","55.79325799967404","51.89558344097927"
,"58.13274529021013","56.13536969547226","55.53645007923934","57.79012938584103","59.83611477968543","55.40641861510791","53.40321598245829","58.19710597322894","52.866540948275855","56.5252337019613","55.99583148065808","55.388421052631585","56.07811914574749","54.03618167821405","57.1910836232444","56.96802685950412","54.12322346537647","56.28523605150215","55.50791267182625","57.63854549504398","54.409702209414064","57.95069119093067","56.46161479005641","53.881303495926566","60.641591007349774","57.477004901449575","57.887804878048776","58.22464246424638","57.221760419038894","56.85944785276075","54.56802794778749","60.00596292360373","57.37131205867863","54.215988468788126","52.91567225735499","55.11457559302661","54.35657146428353","56.72113174731349","51.41838113050708","55.648581598533085","58.553083136822046","61.01787484691203","55.1497306562194","54.58424008424008","59.06927034867807","56.167958392820715","56.91328797937128","57.132643510815264","56.766600540034155","58.87977776484964","54.780636780719696","56.90026984483924","55.332862227805684","52.95918490748582","52.16426888254994","53.99817957766206","54.61070288502078","58.41140822870806","54.576413427561846","56.35481852315396","57.62320745697899","54.98746202564235","55.22263109475621","55.77916306628811","54.58832596855409","56.16737455251505","53.734760051880706","59.969916267942594","55.149819694868256","52.295476071090306","60.180971264055636","52.8910263600673","55.384778653729605","54.57362682455008","55.56050129645638","54.62239444147518","57.65574074074076","57.410291752814125","55.36305136948631","58.594260101685855","52.81166026871402","59.51103051375815","57.75380974671034","57.045892250772894","58.52429975885732","55.403827052293316","54.917134614393895","53.39998156908521","58.881672341162215","55.39641866634509","55.03397152675505","56.47456907319509","55.914919821042595","53.90593837535016","54.22863539030562","56.84040661490132","53.00707547169814","57.25299032793454","55.66205073995768","53.24104564723232"
,"57.91956187344189","57.44859442648944","56.004725085910664","58.76654629577388","60.27140487053387","55.66829939460656","54.63176343699446","57.38319525416794","54.615828877005356","56.2645926104224","57.301522926667786","55.600271162461674","55.75020846362311","54.20726958026827","56.99020351409432","58.767587683523644","55.49952816278382","56.31938815168513","56.62048874307046","58.70146050504487","55.66520782273798","57.747225996376834","56.815592320898986","54.866101524374905","59.67064739157764","57.267389525368216","56.27037584459462","60.51285332739819","56.97502610033518","57.479318661441084","54.43732209327785","60.385351054608485","58.874710488584945","55.80184546300861","52.99728231908773","55.86701329032976","55.17383863080681","58.397189303220166","51.14634454844424","56.49909163772376","58.73704103671703","60.834961936143614","56.95686843059083","56.03192485515311","59.738074728114604","55.76662663263776","57.179378531073475","58.07132645767388","58.22518546596634","58.37246674658904","54.96769746445368","56.87069060469215","53.60162267638902","54.12495550017796","53.02789173963625","51.82316212400913","54.71130503049704","59.08360989187453","55.1994991652754","56.74707174231334","57.23688495986969","55.131094664199615","55.73355817875211","55.98967640666506","54.601731385108096","55.591796297391646","55.11536896709557","58.93169527392431","54.67084614140106","52.80987217840637","60.128840225364094","52.84174863387979","55.76455748798005","54.427560129641265","56.22336946365161","55.71888687106082","57.91896788704238","57.60016891891894","55.80921304134123","58.23410781882264","53.61632580683298","60.31152941176471","57.516038451808775","58.33052382629703","57.579419764279265","54.73516973368388","55.00532508367989","53.2300573591154","57.364470902414645","55.44611286025675","57.1510756351601","56.045441212417515","55.79212103350036","53.73956492932858","54.829915944982226","56.01716750622433","53.69798713083649","57.64938361131252","54.610924455304406","52.2689996996095"
,"57.691803619721234","56.9310438074635","56.049096083908736","59.63379539783757","59.367647058823536","55.70518427649474","53.777699530516436","57.64902818511706","54.87237971391417","57.20335675253707","58.49380108618135","56.58656103286382","56.60983851828924","54.12087417218547","56.41828627307179","59.79665023639475","56.32039063419227","57.34390164113189","56.74793756967672","57.45594234430242","55.26001767825578","57.86189504703617","57.18768320905116","55.87495019920323","59.912257131045905","57.95120211898942","57.699284009546545","59.543140407288334","56.67100231593689","57.82657657657658","55.06752647298398","62.2120242313407","59.009514542112626","57.924062465632886","52.427727084197464","55.501834664364324","54.82451467803032","57.95984166314135","51.95719498964393","56.544981060606034","58.84448371012248","59.84069081718614","56.51057641459549","56.72610926476591","60.16337418128039","56.11888932342587","57.16694812391152","57.04880747479713","58.492470438517415","58.047617723911706","57.10937250093299","57.392208774583985","53.199308464994196","54.21511627906977","53.972084935017364","52.372091174131974","54.70053491827639","59.95877490462059","55.993219129193506","58.40293887853837","56.30620638792763","54.81011334338672","55.87154928225073","56.535283528352814","54.52237383365108","55.089777420835276","54.92534253425344","58.859331955922876","54.1486787647246","53.25499179068909","59.807125816823955","52.868530795551784","56.56748466257667","54.170532361387274","56.989052429492176","55.49637249313363","57.710038750302736","57.3862506902264","56.72050692505612","58.374012738853494","52.54943142260383","59.44702220133912","58.570831891651395","57.24781670101073","58.27439744801512","55.58358772270635","55.47628518971854","53.6210855949896","56.70729284141562","54.449700669092614","56.43423111574755","57.186282076017754","56.12946536180882","53.92238693737246","55.801678084344196","56.91406339398101","54.71494615468293","57.02275291462955","55.813647165899816","52.8499622510018"
,"57.70726647100498","58.327512977819715","56.303838280450385","59.86571708165705","58.94774900863076","56.291323622545875","54.60647722043256","58.30911795854554","55.37680716758296","58.23863705692149","59.01604938271608","56.63001558801458","55.78155193236717","53.89835548430474","55.94488452866981","59.07484912418427","56.73102444703143","58.06282959569592","56.49862644909618","57.70132696390661","55.09533594571348","58.663430420712025","58.366436618288866","55.60329282634258","60.30552858821728","58.28867752706672","57.88738234545919","60.73738157683456","57.16023410313194","58.410294795025365","55.919863597612974","62.11000111619599","57.72332181380246","57.56212402931206","52.738617968433864","55.44220110847195","54.56551525618885","57.45855075901326","53.103083785880514","56.27616145059677","60.880771633113945","58.66184780819663","55.89306157849088","56.697069054000096","60.143713834823814","56.57780800992885","57.0031702665086","57.133223290751644","58.89224918507787","58.51548073201749","57.921159173236695","58.42520464394631","53.64076773324021","55.37909334244551","54.535067873303156","53.98233796541844","55.765437896219765","60.95971117622439","54.28018301010655","59.24909324909327","56.626745435016154","55.60721191028616","55.504463225867724","55.65677517922196","54.551917404129824","57.00071334817099","55.601330453139596","58.44847827296498","55.60983823919388","52.59644326407334","60.16895429820548","53.212502622194286","56.48697946541241","54.418891280947285","56.45015395599982","55.160520166615875","58.2334002835539","57.23391623488771","56.568190273717796","59.163472308649695","52.36901360155448","58.69183626271969","58.43175273564982","57.84649250120948","58.1263813366076","56.34033116499116","56.32252013406029","52.853635903492496","58.43493022509755","54.73293495748106","57.33538597388112","58.4324490762672","57.16680934037192","55.74956747404849","57.044960138433936","58.29398701742397","54.927329921091946","55.79834887233712","55.26431307080423","54.93836092140294"
,"58.40030981411159","57.23268634432066","55.70457847016981","59.95865508365506","58.310693560200626","58.51925707671266","53.83662472493373","58.68407167745149","55.62529314904449","59.835301278149736","58.82711219202708","57.24790059010441","56.10655006688798","54.92225399581273","57.149551015488484","59.428896418199436","56.98807077625571","58.81014674395527","56.05838833297852","59.30127127547807","55.77418899858954","58.681579809898444","59.32570051220245","56.073420876066315","61.30425942868762","59.42352468887999","58.672221669485616","59.82223254853365","58.14374838208645","58.06483651378196","57.142992424242415","62.28871614569028","58.20282752604301","59.326296743063935","52.673366214549944","55.94544166273029","55.24162544964029","57.80537634408599","54.28712037348995","55.77492763748875","61.33576968272622","60.07280412024859","56.927983303790946","57.553842192595994","59.823896624364174","57.11516592095448","57.17224454503839","57.19815367400224","59.1134821061292","58.44193094490745","58.16699481865286","58.41701880414117","54.33217874914627","55.763415720329526","55.41121441022663","53.73670722236605","57.30897570049997","60.74368084458431","53.77270272095065","58.42057658071556","57.92836484983318","56.85027650877615","57.41395811617552","56.008453895764376","55.67149090909091","56.17522321428571","56.313741641631914","58.218206374932485","55.983403805496835","53.15539023753589","59.288788838313906","53.03071315695571","57.39975605605038","55.538407137417046","57.74331933148627","55.08060771249748","59.89295676429566","55.460542732376815","57.44698192802457","59.90458249096366","52.766053511705714","58.93980330092697","58.94231585901007","58.22541439134005","58.40581415370488","57.10023168869463","56.53868348982786","53.44124187003168","57.627770065298975","55.63084059282724","57.751602928470696","58.44566377430281","55.62818497109828","55.963387157341366","58.1566382460414","56.41560369474382","54.087702871410706","56.3168419982721","55.53887113951009","55.16029857575932"
,"58.080266096921456","58.69741008821536","55.79887420460111","59.8490359562272","58.688222864768655","58.86757790295072","54.82061323112814","58.436824324324355","55.08685559531866","59.941504178272965","59.42833246210143","57.29857635413191","56.464817718541724","55.270310527644554","55.25351501475438","59.82423919364213","57.18872877569259","60.514421585857576","54.980030919866046","58.819549641760496","56.07338757599307","59.317189923517155","59.687984111221425","56.33363031041918","62.67121397915386","58.410688718834834","58.86947672992988","59.42048301433007","58.14579983922828","58.66092769440657","57.607629778257966","62.481925087108024","60.045408422120765","60.62042196375436","52.740861556173854","57.51524215783175","55.88280507574487","57.65916444343532","55.60878181557712","56.54294417752245","60.35003232062052","60.9978046103183","56.74655384960218","57.72291421197328","60.69615247231721","59.053671537542506","58.113232070951675","56.45394917897441","57.51966165976347","58.503172895939755","57.63031019053845","59.847714377475675","55.704627795758704","55.6561061170796","55.012398107507295","53.26185458377236","57.63107161465872","60.860814551206026","54.6896164021164","57.91341662445832","58.38993573684785","55.94253651252858","59.37876620900073","57.33666608705736","56.626506885214646","56.65095990811137","54.908454686837274","57.401192149513285","56.97189542483661","53.32997339336884","60.442642405063296","53.0317371937639","58.813606474456265","55.57909725953788","58.26494285589175","54.18244730278281","58.1705526286291","56.1913359247136","57.214599734178485","58.472379603399396","53.8589842035981","59.92431539452314","58.511478228542195","58.731296758104726","59.50892248238235","57.43584750973553","56.61058913762523","54.21584520495606","58.130147355672165","57.75985006482161","58.11200545702593","58.177862877180004","56.553109938030765","56.71410526315789","58.014591089227814","57.070843659088474","53.947296106185526","58.23387582881255","56.54424187467188","55.002287691105934"
,"58.76016686531585","58.36421917808217","56.688529708439404","59.040721995558535","59.06367771280053","58.0782128514056","54.511967009864726","57.675655360330744","54.89664778092541","60.54464935695221","60.07184145334437","58.34832762998123","55.84350412588752","55.6409124906507","55.994885782475286","59.18945828614574","57.15239473540494","60.94809855928319","54.57364457831327","59.06854351329573","56.29705947872579","61.97588928532815","59.878598002741334","56.15096457865556","61.588605078765575","58.56785489417348","59.74256226378528","60.164517408987216","57.12132014161698","58.7707421277494","58.02212839556419","62.63722080321722","58.84754797441367","60.668992248062","52.64249363867685","57.676760925449834","55.88716197760173","58.9020902399281","56.61792946097538","56.81486936784661","59.902248510023476","59.3538036776926","56.69341990397203","56.601944930069926","61.68468059339997","59.73508771929822","58.499603724985164","58.00132263066679","57.804518087033166","58.069492243341976","57.77211684556192","60.524645816626574","56.599708705410436","56.10356359355769","55.85019324483279","52.57739984133281","58.12157262633131","61.61143950772809","54.79452942701583","58.53801024624028","57.362889939947934","56.4989463557653","59.85725715361447","58.589697738809384","57.36134493521237","57.94921214764732","56.291266212559464","57.57973781998347","56.47246214815569","52.96281033018632","62.277368860101106","53.67151782615163","58.21936845567677","55.79429941395839","58.6473442288049","53.89260387416116","58.246746801940915","56.6350645436737","58.260155030955865","59.167710871330755","54.18361852977238","60.30962308662973","59.03642995659802","59.227695778885064","59.81244449378329","56.95507389162563","57.45480011394929","54.076184922065536","58.426915869415154","58.18832839326657","58.151082174125634","58.909167310225804","57.4531242909652","57.28523176054877","57.013056120965345","57.94621450263733","53.60110917120263","59.374857511027386","55.985668053629176","56.12251001481644"
,"58.30851360133695","58.57649423746983","56.77425863363367","59.98101265822783","61.41289818358216","58.87509992006393","55.168676610599796","58.208968401487006","55.54314272431427","59.31778469271743","61.44327548251679","58.96576230881479","55.99689862376432","56.06166397177715","55.55156486198981","59.708358486185304","57.50835207195635","60.75881261595552","54.44344766058685","57.60987489492164","55.71651795336009","61.22012962864579","61.365733033003615","57.16186237744544","61.408490937746265","59.3531903690585","59.9793138735929","60.70727662895049","58.64787779174322","59.23310370022442","57.87661298389518","62.415031977212884","59.649898950066564","60.211101832037166","53.564710380424394","57.38606337538493","56.72576825789781","59.245594166068194","57.48015983644645","57.17599564332058","61.29562206834936","59.732506944808385","57.38282095691708","58.260090303397426","61.191531265386516","59.63017830213785","57.53915085298059","59.35653818443805","58.33112694362874","57.978314810028444","57.53487042682925","61.21940425080827","56.36934292747585","56.133585792635195","55.937637001315245","53.11030635215817","57.78561994386662","61.49105335028492","55.28575112830432","60.00173573443264","58.925464504349726","56.461674028465595","59.705887730846555","58.964124548736486","57.013687897502095","58.10493496761759","57.06267163137073","59.43552833078099","56.53992452080641","53.48680193046392","61.10949704705656","53.799161862312886","58.45879106157227","55.32888900485312","59.322516777124754","55.37718631178706","58.01165038118757","58.310209880851524","59.137713437268","59.149433832780524","54.338686245005974","60.343075758395024","58.33449570815452","58.05787960300529","59.6922135827307","58.1251692783904","58.15056330845194","53.510923330585335","59.81763841254283","58.19399803214167","59.088338217925745","59.12786276817233","58.84859787884234","57.081440556578684","57.265809827115575","59.241030214015964","54.983893877136936","60.081341107871744","55.41074095867477","57.659618081777964"
,"59.59010251459571","58.08916571901165","56.73085687158793","60.11934842079084","62.16360450297364","58.31109982097064","55.06960850054161","58.597379813169255","57.0870172706033","58.49870114535366","61.12711864406779","58.49074122783945","56.35399724164167","55.068747022391676","56.1459227467811","60.13761143342295","58.03559498956163","59.94268378297064","53.79200446623622","57.79102663814896","56.473564730343284","61.48408914226485","60.75933856768975","57.376131322094075","60.10205010298413","59.30502554966949","61.4048491275427","61.12441269536871","58.78019415627675","59.346126510305666","58.730613853581595","61.3761186999529","60.48221382184745","60.78708798272229","53.55182567726738","57.19409313369196","57.403770159137025","59.42026302702106","57.20311506675142","57.786742034943494","61.63767258382645","59.94273779253804","57.36008665328122","57.64792867239318","61.66209055876688","59.43377940859051","58.596627207816596","59.95029601484492","56.6011199253383","59.37892004153691","57.761054776126315","59.89510919717007","56.88760620613226","54.85875938689437","56.40530200249634","53.53303605677026","56.55345223766278","61.92307870049448","55.54077253218881","59.18722466960353","58.77416807076662","57.2721943798103","59.951621537226266","59.248988764044945","56.39006533002927","57.441629487996586","56.59669281225632","57.30233466835988","58.21831055410279","54.544975095224125","61.811724783524454","52.18061588956465","57.38381808566896","55.75940706955527","58.82602494090803","55.63837690426937","59.42729401745793","59.43426195009521","60.17174272647656","59.938470594830974","53.443552850027686","59.73525062060951","58.5269240872078","58.63363424976064","59.703528468323974","57.969777862522655","57.98628934215858","55.06532078526607","60.9523693447738","58.14222811671088","58.559746427511335","58.61140819964349","58.966687366926884","57.98872142166098","57.350597720322476","60.26360080292349","55.92154062045812","59.58507491172824","56.06738094177394","58.1873251332946"
,"60.16094885568548","57.900805842357094","57.37212806026367","60.444977012618615","61.286216301269285","58.87815408231796","56.70734451718496","59.06894443689715","57.652578153072184","58.18020483842488","62.008361698978796","58.292980461077256","57.78156892254153","54.720823267050726","56.38481026304442","61.13459213096459","58.72956264050687","60.22194833366203","54.20061553030303","58.71031669865645","56.88241630759032","61.55868651577295","61.25353685778108","58.2915115413254","60.7675740210124","59.16460292337772","60.80413428067333","61.408756715995885","58.845986078886305","60.082090301843216","59.7532128023455","61.87014663362251","59.693508879363215","61.1028340284408","53.50138497760956","57.45733449561723","57.31457780552522","60.13015337756993","56.69197324414718","56.94526748971195","61.05915700190411","60.390867792060305","59.07639148300334","57.551468606844495","61.662430672775514","59.20976031003834","57.8910099940128","59.77217523313813","56.187269882179656","59.57783115290268","58.28928587767053","60.60981781376519","55.36262644508673","55.46499570033891","56.714796110245565","54.229315483230074","56.8530980828008","60.95513425988393","56.74146083494059","59.839229968782526","58.389445139758","58.49672116620146","58.85984251968502","60.05630928744759","57.2474382702117","57.47351348453164","55.95865974305022","57.71095576656968","56.325064648979954","55.137513830759595","60.975029726516055","52.79809049007622","56.35363105602789","55.94255556683243","58.50325254849076","56.460086299892126","59.916916837836425","60.56265564299235","59.281063406312214","59.57683079775342","54.23022222222224","59.436746672256554","59.410961871750445","59.88470211518513","60.43610964681075","57.45455181746073","59.278232624365934","55.02822520691879","60.312355358239266","57.32465910273756","58.5038510911425","59.01104448657468","59.890385375928226","58.753395736887605","56.937466073173404","58.77701258018001","55.16511536765785","60.96096246482571","57.310651667618764","58.3972213614296"
,"61.27666130760988","59.12491990733897","59.23964216221347","59.61337555354507","62.09239579034258","59.537378777892854","56.973497527101976","59.04736004245161","57.530301681943584","57.648998618784546","62.207941433142636","58.4047909053999","57.37770607350449","55.714540956569564","56.54668514176082","61.15856694946513","57.930427265991604","59.96390948107687","54.81742670243305","59.253562888570094","56.99179665400471","61.378983084185705","61.808604258811755","58.40424094495053","61.58226586962709","59.74331809998615","62.23429067530154","61.257204913821305","58.04767682214432","61.072771120282454","58.79106823347358","61.66214574898782","59.744949727884915","61.31954068501289","53.16372266565905","57.749903993855604","56.94128095818105","60.05228237791928","57.66870976276572","56.84310522311242","62.249293966623895","60.64785638539616","59.466727225538534","58.819784058431246","62.030794280050976","59.014352665495046","59.23271573951535","60.725383494729634","57.458130432803905","61.27507505979336","57.94487185221632","60.712264385537395","55.70531529141236","56.44516500575896","57.50208589613306","54.71236059479551","56.93061602089686","61.229914378244075","57.56652882510337","60.90684234858992","58.65984405458087","57.582470205850484","59.11664101248502","60.56520911513568","58.27398882681563","57.29118693740847","55.324877750611314","57.88552070145827","56.97582988045912","55.02469309343082","62.05145595948634","52.72204421659728","55.86440762551151","55.40926533703611","58.43941073974337","57.1477523603739","60.18406961178046","61.576253788249105","58.419680800831024","60.047950481430526","55.075446579851885","59.6708137188971","59.972798870008106","60.423253150057256","59.90971793288038","57.37460187460188","59.27353924674408","55.087467744291345","60.82539202456843","57.790739299610905","58.573552615608705","58.726693991453736","60.677904564315355","60.02247727158572","58.00891977673199","59.3011121040612","55.617225580035075","59.51633410672852","57.416882332643176","59.91781243587114"
,"61.04238176339578","58.76182889146392","59.54321045263646","59.401942516420526","62.42657484302214","59.30154839891888","57.59684639872661","59.47573214517456","57.7668177374922","57.548540867341046","61.68339493886831","58.953607726146515","57.74254232733135","57.30253730662162","57.05706833594154","61.716341563224674","58.07181389076199","58.94209603584302","55.33152399870648","60.025093597459836","57.194419174939696","60.64222972972973","61.504441088955005","59.19551557927354","60.89839424141753","59.313267702312174","61.26847312999273","61.21700254175746","58.890100899918174","61.13369480265726","58.31708357021032","61.158113355945524","58.50057955508004","61.8412960980831","53.233067180616764","57.883976852291056","58.04219462112483","59.14800589287593","58.057970693700454","56.89410364886303","62.222869040537084","60.98792413690917","58.035155664384554","57.97513670976645","61.64631899014098","59.428176795580114","59.241794700512116","59.682463062458055","56.71538116591933","61.740864951446575","58.084538957643375","61.32635407451098","55.9670671716512","56.86622447458635","59.259840213049294","55.281912710357155","57.618437381967325","61.33328254907935","57.102251296558215","60.68914045281508","57.88336472687619","58.429357718644354","59.53624878110824","61.488369611609016","58.211908816978955","57.422475837960135","55.63555326990658","59.2525285634014","58.1461407491487","56.30874164810692","62.80239507402545","52.89475250698291","57.27829978734979","55.74295897512589","59.78111452668085","56.94955516830234","60.50391782610879","61.26510864913699","59.65239709899217","61.2169739282208","55.357972544878514","58.93314142678348","60.130270826191264","60.358960581180405","58.68706720470284","57.32425978987586","59.47976442162491","56.184895958479515","61.132079371641176","58.94284729220814","58.38041498376496","59.401398601398604","59.266476844485354","60.608510011778584","57.44060045195305","58.87972673915137","56.311133200795254","59.0604928205825","58.0349315068493","59.478098556495794"
,"61.55118774609496","60.10247358426253","59.175588865096366","59.83079324274696","60.74031742862848","59.64057075875749","57.883055124223596","59.17520073989996","57.537518037518026","57.18005270394134","62.16169909824393","59.002695217842856","57.59027230540231","56.87161742525065","58.34737921244939","62.32029503799731","58.90952156493046","59.15361359055573","54.86579337617399","60.17672514619885","57.247037891526254","60.91190397272599","61.12614997396283","59.154833010852215","62.09456357041186","58.3655066802788","60.98004927191943","61.53420666340467","57.40729143858112","60.56143053514718","59.41646891314667","62.231420670584164","58.8296126650954","62.67673367317494","54.39240333998915","58.967563513640194","57.718756228822045","60.26180044854745","57.43475641246344","58.18271827182717","62.36374016747017","61.8236282194849","59.20380957074566","58.10552425587078","61.889715585893065","59.646407347379785","59.09365301394416","59.59966081822369","56.220293158153474","61.30393214355756","58.84588040301824","60.32937863984212","56.06521924404487","57.727517369605664","59.524825322888034","55.62052915237626","57.308268109470994","60.71542903239506","56.20974029696727","62.094464560289694","57.74187865038375","57.6093690410611","59.09172572935556","62.914734401349044","59.14988340962089","58.09724630290671","56.02808799359432","59.42805129379442","58.702329916123034","55.99024930998597","61.72465386333187","53.24942906732441","57.443403553053095","57.70358053708057","60.08821399839102","57.336152268064694","59.71804474470065","61.139822388408504","60.232109578829714","60.454682779456185","55.088327179778496","60.63459926017262","60.42049559008819","60.73370758061793","58.51839254220206","57.27092788137496","59.55399427530572","55.94901144641","60.86277302943968","59.2972359843546","57.85457841188166","59.32116148882524","59.30107660455485","58.73995099194194","59.4705976863753","60.14741772760029","56.8778196396658","59.218736151732685","57.856415734573346","58.55889487216806"
,"61.404308850268556","59.69691723974389","59.15866932740714","60.6082199881727","61.78379976350019","60.64514672686229","58.058872305141","59.25229243081027","58.26688647299945","57.157041540020266","63.34697272122423","58.75047932746667","57.39690140845069","57.46923622501","58.868749355603676","61.90103984620761","59.99859747545584","58.91931568874572","54.407488408713185","60.771002960769785","57.80711959050723","61.09927577125658","61.727419424243735","59.97166889856041","62.21945825163027","58.137429478138216","61.24674277746308","61.271929054350665","57.99461118983212","61.72422740661088","57.77302782624669","62.435039179645926","58.329805919030484","61.82548352012108","54.85644095050922","59.629131509020574","55.82357525572331","60.6517647058824","57.48081283063235","58.97652267239067","62.374921643194405","62.7677341096555","59.68120610317271","58.07537773891079","62.09740259740257","60.09295797903079","58.42225063938623","58.98542763567011","56.42160485680347","60.49604328550319","60.0353656963495","60.14688384589552","57.09455925769717","58.142595344229825","58.844049426671575","56.338684071264815","56.375531642326436","61.34704636883337","56.744246891352056","62.445150143573315","57.321676328043324","58.255789562007045","58.44176868556704","61.8107621680839","58.31431448229569","58.07428956699796","56.731454629512896","58.959055855213315","58.582856623989876","55.74349714184429","61.44086617314596","54.33865280289331","56.93197654860881","58.36493454978184","60.067469495175054","58.334936193822806","60.0148997826612","60.8657040867695","59.698438427469064","60.15028224518052","55.04704206938412","60.80115440115442","60.430733267716505","60.49578547227502","57.94861049845616","57.63832891246682","59.535173114365534","57.02338948059876","61.29328912820967","59.29819616685457","58.61313037774437","59.905011506008684","60.014894140817304","59.328580949207414","59.51058201058203","59.46193868941593","56.667868419812415","58.73890282945405","58.15032236172381","59.72445255474455"
,"61.3751770685776","60.3796624393883","58.70801143214399","61.28747550248393","61.87142719661248","61.159706144256475","57.39151727961557","57.85028364712656","58.594739168877084","57.634353550129404","63.14990548204162","59.632981323946446","57.44900789417538","58.18368328958885","58.8555947580645","61.61625399016476","57.120575320369205","59.46636384812486","54.5406189555126","60.26148087282021","58.23649441013214","61.699747273833516","61.57253418178693","58.68656226941048","61.83738313535975","58.67297859433227","59.689774843406155","61.22009795497508","58.198289595036535","60.82173992423207","58.42575427117412","60.53337289342511","58.33815524409587","61.421985157699446","54.7027649769585","59.74018264840181","56.41500383729856","60.611302323227264","58.19504835909728","58.32123519830969","62.640944035711314","62.379033025601984","59.904936624416244","58.360579888957474","61.07094430992739","59.26595830477033","59.43129932058911","60.15738358097449","55.576148913430714","61.01496294888846","58.88281704177389","60.409233474314476","57.13229403262444","57.72586020978336","59.605935038863436","55.94081896551726","55.56592803313869","61.878850748145354","59.035583524027444","61.407769046162535","57.774373581584925","58.80232653901585","59.62337662337665","62.181988022726124","58.432191469115885","59.04375497215592","57.043571723852835","57.76377783509586","59.629799647234435","55.30072777681511","61.071209867903065","54.607387897835444","58.130144871917885","57.43261742369277","61.09785896211396","59.233046336156995","59.99054883899444","61.03187168243709","60.82368167865486","59.579700025859836","55.38866734674952","61.10425308730275","59.64950258654991","60.57619994202177","58.01944391362507","58.21361318163988","59.32002571653737","56.915241273814445","60.96058974247622","58.72714100129903","58.69593719033463","59.595989203323334","59.86324614890886","59.291861116296424","59.09499096307771","60.236161237403316","57.17662064123564","57.96812943827869","58.65814576186093","61.96091709393439"
