"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-10"
"05/25/2021 16:41:43:226 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"63.74516841524016","69.58854795374012","66.87482205561352","67.51365592342148","67.88108936571565","73.1856374635895","66.03862505845844","67.29671395920477","69.30641997325012","64.71000914985878","62.49046274912326","65.57394104533068","68.98973565134554","66.35909113048561","67.62798567748135","62.192810457516345","67.92869284378723","68.12559710806045","60.5140534357382","68.64218874280635","65.77223368931172","62.258036949621555","74.35011116051578","66.37336281680551","66.51476522812516","66.12925636007833","62.6257150765824","64.98928792569659","63.478981406628904","66.28849480968861","67.06067425646455","67.5819451371571","64.465536431212","72.10992438953852","70.17472706378089","63.10085611950731","64.2002474988671","72.31527174167019","67.6812325054428","66.7784890487779","60.67614222722582","68.17996438112202","63.84258955748069","64.22285366348689","66.82213964086151","61.724409252135715","66.55343793262581","65.90066859635532","68.2174578866769","61.12096233748827","64.27896523254749","64.74061994212568","60.91843384710874","67.68061126263439","68.42452744041643","68.55285799471845","61.59357021996615","66.54283755997261","71.29526415185704","66.90334292368819","71.85475412852477","68.22835354300872","67.39195644928338","66.73357176919407","68.09588322699064","71.63541355628547","65.18811103351955","65.17287928932241","66.14219361147326","63.35872441778403","66.59876433460751","68.92817583939076","62.40995143225295","66.70090402422436","66.6746568283936","62.124994747237054","69.06852919067906","69.75014396456261","64.90720790047455","62.9187834802143","66.65190823774769","61.157888470879605","68.58568659412309","65.55701166030339","67.8023479515544","71.09631800884505","67.61131353616322","62.979575395697076","69.8963279823128","64.28439334906433","65.44896456511734","66.50787336658561","64.47227183005927","69.29866493183236","73.47561341262308","66.7261133603239","68.69178346096423","64.33652943542984","58.99973561505558","68.36304769640358"
,"63.76753519646988","70.45457540405413","65.21968870118162","67.9091232122235","66.77120206489671","72.40296719498717","66.13538155734165","67.10305181281085","69.59513565721304","65.43358732705033","62.868729449456204","65.19808620266622","67.64373452204063","67.64483529297446","68.35528634361236","59.90068477922537","68.19386895738589","68.75317994356416","60.186131976415496","67.17137988209284","65.97353007434107","61.38011683877073","74.77399221511341","67.75475620511526","66.45388087066902","66.92459721805265","63.81219014965484","64.7041919932928","63.51616520276582","64.3407887372454","67.64722098710537","67.22785547785548","64.29253112033197","72.49356343686554","69.91953888603099","63.69583987441135","64.53579796030868","73.44111339052598","67.25013222849081","66.6411450701277","60.74575101166387","67.2632988380538","63.01375468121505","64.74684794166792","66.60232508303865","61.85153566872729","64.54112115065459","65.06008575171701","67.53918913536975","61.30809608540925","64.43102969747436","63.80330360257118","61.67165729340833","66.89735828288381","67.1354137771614","69.22774199052945","61.43784763188942","67.67576020851436","71.09094873534262","65.13759808297698","71.94840954738665","69.10334077796394","68.21419149170056","65.70861194100634","68.91713381555157","69.29732284269144","63.92099067282439","65.46204327775804","65.12108454024926","64.11078989503649","67.13481228668942","68.50292629699433","62.31852676312859","65.92522962761868","65.74197723630688","62.5867462786982","68.83003400842594","69.34765641843819","65.56709864438565","63.22724934630719","67.20053827505446","59.40244518540976","69.10482928729064","65.9775690380864","66.22964842171436","70.52517105328872","67.83721255004188","61.93284892226665","68.47016500383734","64.444779280013","65.49858136555007","65.1508799601527","65.49113674732693","68.16412344132554","72.97180588780944","65.2762474143585","67.58548871452093","64.54925859924008","58.941886069889875","68.89509795070866"
,"64.8056332734789","70.1331808862955","64.09654816344592","68.7469010989011","67.5424734822839","72.01810431753599","65.72920346167433","66.2355690177412","69.30521327014219","65.49684243763814","62.263903462749255","66.03692647419643","67.68154747376133","69.08208013971081","69.30347750489028","61.01907550350454","67.27192095394597","68.84372610653304","60.75781062724728","68.78746974492645","65.27874927877147","62.12131120053651","75.06976590978962","67.63476920513249","65.56408778643552","66.44040063466882","62.46228658391589","64.24955153294194","64.93951370591228","63.369862713276945","67.2981094441072","67.24115763427297","64.71458424551207","71.31134620247836","70.59800028364774","63.78774602615475","64.65185526129444","72.09752336233488","65.64729906584235","65.30470870745462","61.0019427596664","66.87138570649209","62.89360054216288","65.35095598936113","67.2196172248804","62.17179005634085","64.667577582214","64.49870024370433","67.30250119865752","61.717195578534486","65.34140886189199","63.02279919074543","62.5672769107643","67.1131248059609","66.7763071435276","69.41650684055749","61.734104046242784","67.09709983745404","70.3816542847679","66.41025039857452","71.47534299146118","68.59874902625673","68.26625677925145","64.37851061747725","70.17055234278953","69.59960906958563","64.46292073337591","66.1726248994548","64.89731374606504","63.7791949863183","67.37167511787203","68.84306070661724","61.70326482446657","64.75852845742347","66.71606953399167","62.68351162694642","68.55407969639465","69.72545517902256","65.57408529984848","63.37658293977512","67.65823567014706","60.4356611219342","68.49459249005022","65.16061054188236","65.70479885826418","68.88186400426503","68.49672529940119","60.36084096781771","69.86916589928757","64.85107197549766","67.4562736753496","63.32356372120151","65.90418896904814","68.51313385107355","71.51204073862554","66.1648986740055","68.3358634693483","63.928339269043335","59.548987776928975","68.65538549500813"
,"65.0895599210775","70.24917677294992","64.05668984563793","67.64331537079802","67.96821976838139","71.74303076853572","65.74913037735018","67.63742589569554","69.7233288392119","65.89569156589029","62.371397991108196","66.39897395422254","68.19047148364142","67.68613637434618","69.28407799248058","61.256786244217544","67.05619183965639","69.47548669217514","60.363271208226244","66.73434530480965","66.12045554095482","62.010017986363856","74.72328018223234","67.12535176295314","65.30927238201102","67.38941801594063","64.005297981493","65.24157912289473","64.38385179849635","63.205992672714586","67.85955970532811","67.612962962963","64.09408246015494","70.47580745728898","67.91046277665997","65.59210872424376","64.55144498294739","69.6044713160855","66.40962085950562","65.39694754722807","61.82561359946516","66.22803271240345","62.92479385840203","64.98431401610591","66.7178866263071","63.49037559844038","65.69191367299545","64.35957600288546","68.16980609418287","61.704303421787706","64.47517135598906","63.149849359138045","63.44304014081064","67.74205830320747","67.04453412961323","67.28417637199712","61.49909184726523","66.01297775858346","70.36632643505946","67.58877394100378","71.21193908337715","69.38259369970106","67.05503561586855","64.3564100058628","70.56960007287964","68.25482950201335","65.1471150781001","65.17111876396126","64.31991130268995","65.00281366767206","66.2648813559322","69.51792375139269","62.611889463259104","63.73780217834053","66.17178189535547","63.79347466048364","68.46566247150929","68.28917844522965","64.38635566467906","63.68243661100807","68.57260012714556","60.04585881045024","68.81758677116528","64.02939975500206","64.30307539682538","67.71936626459893","68.8091949211665","59.51156151196267","69.5556597256489","65.87689887152779","68.30154349859686","62.6853165601155","64.52958827634333","69.15440054264879","70.58084870336988","66.11249325285831","68.23539129148378","65.61184935157222","59.25988369366412","68.42690097554458"
,"64.93994915402818","69.67276847290643","63.6547832140016","67.48751916851253","67.60642071656618","71.30170498344899","65.91302819994728","68.50454974675935","68.98355706155782","66.17287275565957","62.32236543148676","66.88792499484852","68.83277845036318","67.41476278321744","68.53255272466757","59.55548182713301","67.91258799865906","68.61935662312244","60.63937226857369","67.41616161616159","66.23057605799887","62.90360644839622","73.95684824030491","67.32340185980563","64.74974441361178","68.58524762908327","64.4200989251403","66.36348745594024","64.19093551797043","63.325987876578125","69.1132165055249","65.93164915311169","64.7791143793462","71.33079693059544","68.62486848397899","65.03454197643578","64.40221554100003","68.73561020477322","65.22733254994122","65.55444710925143","61.77901127073959","67.05726852271695","63.079484732824426","65.69959815740461","67.16017013028964","63.32277142032886","65.20764784348604","63.610600604329676","70.05073508793011","61.8327271940079","64.51758914061756","62.93219315895371","64.03371859776485","66.46736116612534","68.42122326971719","68.61063625659594","60.89516725569162","64.50033679956216","70.35555763648277","67.56203742987795","67.59543718385463","67.70767249559438","66.38630582968761","63.80598217671597","70.81229448301065","69.76764112903224","65.59850966640523","65.63347107438017","65.43138338576655","64.08492328218816","66.29293420587197","70.41732170245399","62.94377587368829","64.04559376914324","66.45264012997569","63.44647285164601","68.88241908673119","67.6890153389411","64.58389082151457","63.61120390863161","69.16190656725216","61.34827482296222","67.76282133265127","64.74069466307827","65.25578548662754","67.07980562564245","66.18192713326944","59.487885097723726","65.77295773190542","65.36853019714788","68.42870870321227","62.29251830223011","65.22567567567569","69.32718996336182","70.11007266578315","65.5464769060348","68.42712708801402","65.26475495307614","59.70347818064401","68.70163236649263"
,"64.82782028036968","69.17444375772561","63.83307977077946","68.30405290825843","68.56114888423986","71.64998140918385","66.7936862660013","67.63545783583645","68.74055421357279","66.87811662064273","62.247580202037256","66.90331069950582","69.51066066066065","67.44987850778982","67.92113452476217","61.12238837855161","67.392778061659","68.54048163652843","59.28032800395586","67.02312040150078","65.73116871781444","62.902740416946926","72.38211268913024","67.43078124340524","65.73886659731508","68.0878110349802","64.08786523137144","66.25024962556166","65.42781745497007","63.88265812505642","69.45718994819984","66.17396313364061","64.83006262215311","70.26964649596883","69.53692901161975","64.57794072849126","64.55575369386419","68.31934463926416","66.16591581022104","65.11535299558115","61.61826986990789","66.3684246732401","62.897473546823306","65.17779291553134","67.04359435309048","63.883136513934886","64.84286721607684","64.5065493246009","69.20317702824464","62.82750607598178","65.2487714987715","62.67951238694459","62.80489477417831","65.70948296787766","67.04933491253638","68.27678571428575","62.1275407357635","64.4503738076824","69.22735223715712","65.5197875540515","67.82304422629286","68.26040058234442","66.00460901087516","63.95178065654457","71.38729850544095","69.5695485883951","65.90273625079276","65.93135165191603","65.60281595143742","65.57141897038399","66.70208117482774","69.97106266497214","64.40963884703253","64.42043205095104","66.01295230263159","63.72436201908553","67.02126747060899","67.75368148670906","65.67010034632801","63.68871816459696","68.37373758364163","62.17482932620957","69.2199727798571","64.33926349838273","64.79601854376874","67.80969442004537","66.3688446969697","58.62730565749969","65.86576640128995","66.26453948857205","67.16782071675867","62.55247057823851","62.75609406366506","68.46945203188582","70.3270933883136","66.98175601358132","68.30399390093947","65.2857347670251","59.00652802387391","69.0493526442835"
,"64.48619604316552","68.83053600433136","62.70101705055337","67.32167352537728","68.1193294719486","70.7949306639728","67.45999295029961","67.88874659175414","69.2268128161889","67.22478849743814","62.013565313684595","66.76500220768278","68.32554674478504","66.66795726328172","68.06504047254427","61.104836634936945","65.29024497903333","68.63843430199918","59.31630257033839","66.33728926882848","65.62039860830723","62.03904522395179","72.71551486150736","68.12708943649832","66.56252739225714","67.32888184698959","65.27327766179542","66.795500225604","65.21541501976284","64.11545154790257","67.84643129932951","66.25737937559134","65.40783898305084","70.60174160298564","69.84255535636417","66.00285052556565","65.44563185100998","69.53244184951504","64.77781788647235","65.54090010643148","61.14343857337786","65.22268520650121","63.907201170308156","65.65967074227396","67.64836902971533","64.2775963108848","64.43141918187321","64.91785540606261","69.86497258622705","63.86458423093494","65.98281044523762","62.45866408518878","64.08594599706818","64.90185748198739","66.32903767698579","69.35032299445642","62.497509182251825","62.72273297116592","69.0018373179694","66.60072849537687","68.03696186037192","67.247641613889","65.75972155544888","64.05807974571121","71.18443300863811","69.2273501703748","65.34917441376442","67.45372423227505","65.42713869363962","64.69057224292918","66.6896967216842","69.9255544840887","63.57051158301165","66.22722510803614","66.45834357335954","64.14992906581831","67.68590998043054","68.07163277539543","66.09304810501986","62.98459144963977","69.50954835438759","63.02530854944288","68.57525039536108","63.046132244064324","65.30466230535332","67.71024093545195","66.50014207909068","59.44535726123398","65.07484029484026","66.23391778913145","68.49565217391304","62.664111585825594","63.074600569580525","70.15928809788655","71.443648960739","67.14603308892647","67.6570082786183","65.23021210553547","59.21254556360448","70.04888678137559"
,"64.46436309990322","69.64830923553146","62.56429385812724","67.89115590292063","67.08666165852847","70.8104882955377","65.56805276101049","68.00051834957495","69.04885815667366","68.87089951312953","62.158414382552316","67.39199747454818","67.91197382657535","67.13664521124717","67.5701846965699","62.12909201865654","65.39608958250669","69.35112247166039","59.385929776717255","66.61899820771626","65.84735876261632","62.55949566587865","72.4962069280687","67.47137830415379","64.84325256246751","68.18608805031441","65.36859078465035","66.8529190992494","64.92284200125752","64.8639788651505","66.06532356532355","65.64624858969536","65.61763957776931","69.93956675508397","70.13195141537848","65.38195931477517","66.52149950889448","68.72021343989087","66.03282747966745","66.21633223003722","61.486453372786556","65.4771171171171","64.34693735175107","66.13673158421028","67.85708240770133","65.75031379743167","63.41070148057534","64.47179375912263","70.56558132391338","63.83598016973363","65.52954110898666","62.884652720477604","63.97004757286041","65.2981613211865","66.11401004233535","68.29071126697232","62.6677702295984","64.05579868708975","70.60154125113321","66.25430032543007","68.44644119131755","67.61658485273492","67.01815234146596","64.10825317161579","70.74789569990853","70.60136737474144","65.76051370172743","68.37225002360492","65.86824481837833","65.88711383367853","67.18095515956728","70.26786933203326","62.90967303091427","66.49714878175222","65.86216959893275","64.16137381998522","67.69389468328667","68.64919670395436","66.889433170049","63.004987583652536","69.46503256770654","61.13027307673103","68.42028953129885","63.776619660739854","65.02840857273138","67.82725881283777","65.86269799743138","60.1249644718143","64.46640230713768","66.80789686668975","67.29059098677703","62.51643332764215","63.31909000520808","69.9518439756002","71.25323329277643","67.76277232463494","67.31987725391312","65.75413284132843","59.63770357565285","69.92103122599308"
,"64.70482805739013","70.78031668887672","61.49769446672009","66.70435702199659","67.44792014700963","71.53910157752982","66.36761473240325","67.99382309339485","70.42709940989562","67.55441417002436","63.66943165049415","67.52126062043078","68.32010554089706","67.86737451737451","66.59879312665437","62.656680039687664","64.24303964757705","67.86092599088036","59.16564021472268","68.14497469269703","66.66383834849546","63.171830924792786","69.45613420130192","67.79980100766336","64.8276657874906","67.69226659882982","64.99635520212061","68.4751958771525","64.95466996553857","63.726802669925746","65.98118291158342","65.59521835268104","66.7717182973034","71.11187703564899","70.35908868201857","65.95896110721797","67.07344446881626","68.74697097077292","64.81474191693572","66.42775397025461","61.74310070470559","65.42014494698694","64.21614741463871","65.5127984718242","65.50518564613152","66.74168092793307","63.842780324400564","63.44392412096198","69.21632732125178","62.90450966651552","65.08774294226127","60.75277695861594","64.10372822931785","65.03421388305975","65.88636820925555","67.53246696420761","61.99410709710478","64.79356784382335","70.42447916666663","66.10906909788864","68.6299752187326","65.7076236451407","66.19711435314314","63.41101694915254","70.03937724662718","69.81306516994076","64.63296652911511","67.30706380974806","64.40597226396459","66.02798762977686","67.04480934538242","70.66048071818143","61.6792604110987","67.00962641846233","66.29990808055487","63.685134616205175","69.2944779116466","67.10311619878264","65.92912812607057","63.59724709508146","68.83983250457997","60.50781211126042","67.14238410596028","62.64066469642764","64.0772585079154","68.57223206165337","65.33396748529923","60.80193511667615","63.911864653623965","67.1636609558161","66.03571102800329","61.90411840411845","64.34926364423907","71.50039032006246","71.56105985442072","67.92892841393503","67.52377649141273","66.39515514425696","58.364080731630374","69.8300258075999"
,"65.45201561648813","69.99263157894734","62.89904867928351","67.25474683544303","67.81204575753667","72.48156594450782","64.5199152542373","66.03987888158743","71.06259883431979","66.89244278448825","63.6196895424837","67.22483588621446","68.89923234660077","68.06361838853186","67.58808057191672","62.03532795329673","64.4216913243642","69.02331403195615","59.46135942327498","68.36297846588322","67.81692347871511","64.01398849048252","70.51522892513272","66.9623011501344","66.31331804719596","67.66868569111462","65.69917805600684","68.78971190013641","65.11759231202109","63.77159468438536","66.6198018124841","64.84325850562374","66.43309428021684","70.87747243129702","69.25155034944383","67.19773606222564","66.77182026988228","67.23644272595455","64.18917456021651","66.61296597232482","62.54565813528336","65.3984062870439","65.65116116069339","65.21916896453354","66.0733446880988","66.90548103830935","64.83441973133672","63.10903345275956","69.15551324290784","63.44842442146728","64.26261259044149","60.293136082885034","64.51518907468333","64.26132672945764","66.48396306042403","68.29866155945935","62.722962931510324","65.17382283961751","68.26397963321764","65.58000582920431","69.14220547401824","65.29003089785526","65.19884089609648","63.55899789634728","72.42678579803949","67.43288804071248","64.82770254970337","67.67275457804476","64.70306238663683","66.58735877590962","67.89497926216991","69.47828223270439","62.98270369817337","68.54599245741043","65.79921524193216","64.52534771870535","69.0827900912647","66.78689223770256","66.21593763534004","63.768442021388154","68.41425104489686","60.65468100708871","67.24082454631854","63.222403092888385","63.60665897953305","69.92696896240317","65.65721877767938","59.773362001202194","62.83264955634006","67.05592968839174","66.86538200876521","61.5847750154099","63.902716833162145","69.75037569772437","72.88071515038641","68.14796262402464","68.57399657599397","64.77809924601085","58.90665164966211","70.11115238386574"
,"64.36651970487675","69.78004561003421","62.46891905183437","66.39799405948654","67.70266228569021","73.09076236589769","64.91947703963781","66.7416538920116","70.89082678431919","66.84900284900286","63.96932927375303","67.57148580827469","68.9382360707684","68.14928013960932","68.0787657419442","61.746204453441294","64.91924656626766","68.93688768369492","59.28959752321981","67.92432632880106","65.66229537849325","64.58943126041338","70.29949911608722","66.28707088720466","65.91053668143772","68.13813716172281","65.8686775490892","68.27068760993166","64.01453475509935","62.38067085539011","67.65140099889949","65.54736017690959","66.1885793630131","69.61542450065376","66.35551232166017","67.44547818679102","66.92691541387427","67.50763321426828","65.52785402510906","67.24133949191685","62.001272264631034","63.128130755064475","66.75136179524186","64.39310360798481","64.7243609485679","67.33449331161458","65.32650159674522","62.49999999999999","66.38111980894254","64.19631813900155","63.880459365733486","60.200426073754834","64.90643132391374","64.23814561294337","64.87995337995339","67.46590761223167","63.58251375229207","64.13503582583137","69.28982222222217","65.94913905368257","68.53527371810752","65.71540609727717","64.33477932855527","64.15147135478368","73.7560793813473","68.1377272017083","66.2240992506843","67.6045915901402","64.14928768870931","66.72280354449477","69.37773476577794","71.25569419687064","64.56563784963703","68.45023482658964","66.40039909769214","63.90697112214846","68.73053654666276","65.48579559274212","66.02242095447994","64.45064395513081","69.11905818649859","61.55494666082128","66.16314129325536","64.60641619661557","65.03071907866558","70.4283386083424","64.951272960063","60.88449074074072","62.89026398643739","68.21598101265822","67.66440463264571","61.41414737356066","63.796891143045016","70.95998396150767","72.209015630815","68.74124626217805","68.44246368609699","64.03080618212198","59.473491565498115","71.25193562418443"
,"64.49990892117128","68.55689884228507","61.81694409698835","67.49757791054414","66.64128843338212","72.7985961932358","64.59169534504618","66.84590888987177","70.79496200394036","66.06131479140323","61.709626977292345","68.23084398130915","66.31378981902844","67.71491806366546","68.83650906190452","61.65480961923847","65.24866593164279","69.85257767598635","59.478533466201604","70.04272026866849","65.22756584922797","64.47681460724937","70.80343587694769","66.96818489289745","66.39714892180038","68.06379362063797","65.60585241730278","67.67401970641464","62.76515629222593","61.22300327538423","67.7755423083292","65.59881565862042","66.12014708397474","69.6140227592148","68.10362961435344","67.24164444444443","67.58303223267632","66.81528616276266","66.77037383593998","68.1950795228628","62.83165991156968","63.45150179112703","66.15683419445746","64.73648869963968","64.63216880507031","67.56350994026047","66.22057331863284","63.170887059189056","66.76260504201677","65.4134202776609","64.04353116463875","60.725591501690026","65.50479637607143","64.23063059414358","65.92865522803932","67.12562681446288","64.57773430855586","64.51489572989077","71.20524346278465","66.99550415925374","68.89387941534716","66.03318453058812","64.38485175202159","64.08664385145445","73.57000000000005","67.68669229947665","66.76093534463584","68.12362971985382","65.394575099236","66.76455519329295","70.5523475208425","70.2463218903255","64.46897564862306","68.0593915102933","66.99380751698627","63.39163763066199","69.61293522468011","66.47614714995326","67.00452071817286","64.68570157223377","68.51330199764983","61.88653584612397","66.39594484260184","64.57327692840532","65.89794481981978","70.0997224614796","64.90399064536993","61.14554905782973","63.68096117401234","68.40328275862068","67.26297180235129","63.4205801678996","63.04914459807827","72.83303031923427","73.25245258338785","67.44307465618859","68.58024262629071","63.06433917023902","59.728428002894354","71.48242078634826"
,"63.84665833853842","67.06259323006309","61.81631012133912","67.95243309002433","67.34090812284369","72.45089956965835","63.130776664909476","65.96395159213799","71.37438525532016","66.02650148344159","62.336845865333075","67.65643812371215","64.49202002816465","66.99785673461614","68.467156667991","61.08447301613302","65.6687841891653","70.45612306110205","59.93024729204983","68.9881897481133","65.10947455905438","65.14547109695043","71.33375289497535","66.77748074309021","64.54698054751381","68.59885328145793","64.25693013672975","67.13416710584998","62.87659832204227","62.930244941427034","68.0393073343492","66.2440862138353","66.69456244689891","69.4320335770377","67.50756518939798","67.42978853547716","68.53619005328598","66.87533149862399","66.8317767302525","66.95181450554067","63.79474257695455","63.3076777071273","67.42419279363594","65.12475078325262","65.62103484794994","67.55411915060958","64.12443362269742","63.639017105620425","66.08135804669399","66.48460685655809","65.13938053097344","61.78067922374428","63.88737544565318","64.43930834106776","66.45360046740345","68.6700225693676","64.76989256337085","64.68323935267958","71.62987998036851","66.23159478435305","66.7248502690082","65.66087401539762","66.2066644780039","62.98949771689497","71.42288953433903","66.93291706692285","66.92460013516555","66.13328328328322","64.78473105080886","66.0613960717818","70.02509393451425","70.03857379122486","64.29154030327216","68.66319992349254","67.17253646389186","63.68579376374694","71.59106485914437","64.99954030033709","67.41148202179694","65.36495107547735","67.73986565284324","60.6800392349191","67.45204500391938","64.76298304753529","64.97432236318522","69.32565896897599","65.1474677763118","62.120470555734585","64.6230166503428","66.19135802469137","67.70145261601363","62.8861961510928","64.26499159349898","71.61450510032506","72.01027924106106","67.55232646065433","67.4531121844527","62.494182953215336","61.67592425608655","71.4051686568465"
,"63.08627189554501","67.41702448210921","62.877663696241775","66.91630067567564","67.65656409121097","70.99448826860844","63.111998928667106","64.7132359116486","71.40552953063283","66.21699189310304","63.71285960613491","66.40713793522764","65.28195528369538","66.78847320054112","68.99085325143548","62.459267313482805","66.11038227628148","68.8325245930566","60.87605196502985","68.24530145842735","63.71771961915485","64.29889432662678","71.08768130539887","66.68674725567755","64.01592839805828","69.00735851919283","63.805783599298934","66.8888241674367","63.248449875537446","63.102222108443016","67.9298992711489","67.32202412630835","66.58233254397835","67.90940029433406","68.43758661123546","67.82255809889922","68.22751781955162","67.55099318114436","66.78644865868938","65.735638669461","64.06454149256415","64.41542906260446","67.43183095952021","65.5374620317246","63.80878075235418","66.48654045259582","62.55364346408032","64.63987417499706","66.89020671718757","66.73522007300804","64.22518541095191","61.879846430941356","65.0049927378359","64.56019835785709","67.24558168494659","68.95295627544701","64.9801271203929","64.21729995529726","71.4355891683141","66.20689148122739","66.42259982572148","66.2828507295174","63.55926653569088","63.32208645746552","72.66948187511865","68.35450505264271","66.7538272706985","65.99361322903258","65.41548232368096","66.53927055641064","69.18013438245956","69.81899478137505","65.80341421515996","68.44819875165871","66.89015833448738","63.380657548431685","70.28999749937486","64.93931735148382","67.41149439758286","66.74137629136754","67.55406564092797","62.46169315283502","66.60811303555153","64.68115907464818","65.30085042755009","69.35627483056783","65.07467631766742","62.21427930554936","65.95526685053466","67.26387622673889","68.55544138466463","63.850446428571445","64.51418373536136","72.07652096540984","72.21878704970361","68.81031330929775","68.51167491936586","62.46794669472209","62.38007388385822","71.172247482259"
,"61.2885102787947","66.62274099337485","62.76079749952638","67.15849524057893","69.2545649838883","71.12339350902634","64.06032984176517","64.94827018121913","71.19917818116143","67.21588760955491","63.038461538461576","66.98921335411367","64.88350537750631","67.41870033385052","68.97871545929797","62.81908220534833","65.70518157661645","68.15654508424366","61.90706096601962","69.58967254408063","64.73081785471166","64.74508930664287","68.05094496798041","67.04371850411101","63.482145506701585","69.96318063090216","65.34988708116329","67.01105168595657","63.8918403547672","63.80422719935433","68.98407512431682","66.8479837476517","66.74413286025737","67.58498876404492","67.70254729148755","68.01681970686917","68.37170968566315","66.24768824306469","66.81712328767118","64.57575522047775","63.29511227342411","64.41729761211414","66.70564025816107","65.96322648651234","63.68819499602863","67.58585659335237","63.60458544048278","64.4394493272147","66.14955926439666","67.25027875283915","63.94189283228947","62.54625952058316","64.54573574900576","66.00148355891555","67.30996793937628","68.7347739390524","64.05980352026198","64.30048954161104","71.32490051165438","66.66924415232938","66.5581820052472","65.91134306961743","63.66806540689805","63.09617086691205","74.08631135513798","67.26653003990941","67.19606796548348","65.379225181598","64.9252564836423","66.62564822303632","68.84397555683476","68.2438303411618","65.46843321603022","67.38819484795664","66.63525760115998","64.55643061424848","71.17041013209322","64.74951634505675","66.262187525953","66.92129527991216","67.34731741904984","62.45267986479962","66.25928535709416","65.16682495963526","66.27750012014029","70.18922815143927","65.52319681043855","61.80405972522864","65.7061244487996","65.26030345421287","68.8571943093823","63.924236108216306","64.2598152424942","71.88853050513885","71.38576424992912","69.10809848407774","68.63260439164864","62.75360179914262","61.8208128078818","71.22811486799444"
,"63.03311494089162","65.1313568088716","63.43846512712858","67.54759439050696","69.56465837153463","68.89200165554347","63.76226466328745","64.31889352818374","70.98462052081015","67.09537621566288","62.93435224349194","67.50439721509704","64.2383182689674","67.78529208035094","68.99045247889151","62.505436782079066","66.1133412042503","68.18887865530738","62.154630192502545","70.78471190781052","62.91528649824494","64.20708791967947","68.18625050999594","67.73981280136142","62.96492318401032","69.07484671751156","64.640647810219","67.8491214353319","64.92399615502252","64.34868910145217","68.75719257071175","65.81931191455834","66.12545915136164","67.25519620139762","66.24539713123528","67.83666920971142","68.2016742213774","65.08063227288619","67.70239976087792","66.2116464223742","64.77269462153178","64.03975903614452","67.29105176856403","64.76821062896151","65.58550387980036","68.4344776119404","62.73131735210029","64.20020565752202","66.7603560804511","66.50877156342678","64.66122558856641","64.01026922009433","64.00821733662892","66.32804917502428","68.50301130473414","68.10587219343698","63.80094434398231","63.254671218109976","70.82621184066846","66.0919105400904","65.76829894261367","67.09171220400731","64.51114803301529","63.37632787493624","73.29692164179109","66.40075236113331","66.74304340217013","66.38385102311202","64.17435591497635","65.43125585754451","69.46221059167922","68.59945226076685","66.14304597999069","66.99972170217073","66.81322420452456","64.34602835989458","70.73897707231038","64.13290528145215","67.15167153254656","66.1489324157402","65.934926175763","62.81381076640576","67.03889489814316","65.51227136991415","67.65462931982219","69.47780122001562","65.07996413015626","62.74816341157503","66.16994388996473","65.53735234649359","69.26351710689592","64.42818405219896","65.21506595695439","71.99705477566758","71.61630179827992","70.54150943396228","69.17136639767882","63.38660265203477","62.48990867579912","69.6749569743525"
,"63.38980125034993","63.67509644234893","64.3124124404595","67.49687031082529","69.18747296478934","68.74354855425428","64.99404467616517","64.54523924213224","71.56625896431866","66.40865109733038","63.538608529488414","68.65970961887479","63.09733055988906","67.5750675067507","69.07204911129828","62.49825487012989","65.69175007854928","68.08332210091211","62.03370471304905","71.44420446364292","62.32967350476737","64.32688596894238","68.44209297604549","67.54066930048802","63.40691244239629","68.13956298946147","64.13618588577667","67.47232225106774","64.92273990168842","63.62608653188791","68.87664893839776","66.07287700345344","65.78061675864681","66.89953301907573","67.18527891736377","68.0860251692336","68.49320416425674","64.53857903035076","67.04814493382511","66.69555378723827","63.96067612541603","64.25327983084242","68.14488543942002","63.19843548155589","63.782187215995165","68.28822213577125","62.90661070304305","65.02859113904643","67.47714081614428","66.3644038369721","63.77887522676883","64.17653821392439","63.74910190134058","67.19900044514593","69.69110102604584","68.19104471024407","64.80183534773944","63.60248194945848","70.09515221468767","66.46376368848989","66.16493055555554","67.32245337159253","63.90364583333337","64.21695692025666","71.03176539474967","66.30632904804038","66.275754175478","68.63703978255496","63.32949514823592","65.79282700421939","70.70405892563083","68.3925698059631","65.41406920939632","67.24866117404734","67.06790737641894","64.89412428434116","70.98282799252773","63.99655106342212","68.4294800648852","67.12592690677968","65.01180308991458","63.36502085556309","66.90950135670121","65.55404150610524","65.62827457159737","69.37126919042625","64.8357777112641","62.16628581473019","66.56378846728414","65.47521580257367","69.26506585073837","64.07931005853297","65.22859348043221","71.37814313346232","72.39865422921827","70.72901511633907","69.59975950832813","64.0686799633519","62.33235427022143","68.90388325085965"
