"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-4"
"05/25/2021 16:37:46:753 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"64.90949624165461","62.15411704908508","64.29746882980324","61.9587826542987","61.472570950315784","58.842891131347955","62.28211557750173","62.253588596055096","63.40289907086175","61.15024366069215","62.25964559001209","62.86715485586459","64.13221401580213","63.86737499509016","63.39112259633659","66.80416001867923","59.27021969080552","64.55987245623295","64.34671398624542","60.4726523380325","59.527634889047405","62.28094641178312","62.25288885359171","64.13935409260289","64.56612190115268","62.95517882025085","64.22197385069595","64.25835445505948","62.770096857247935","60.394043158030755","63.229629475263636","63.69367669142417","60.83503845465928","64.90460065831786","61.80472531694199","63.85433579708389","60.31835058061462","65.0533681584282","63.03894297635604","61.79606532370224","62.62412177985949","61.434171105193094","63.573019961365105","63.21677253356921","64.90836326721848","61.64253408937493","63.47616519174042","65.74023952095814","62.36002058520812","60.83217979472257","66.07767108796483","63.57826714222742","61.938502235163845","63.34549210206562","60.54926791467839","64.79693070524115","65.74771027644735","65.40038427431271","62.737208469492764","62.660940931253954","62.99531675356431","60.250274714093855","59.49647384395643","64.03097672127109","62.30060623676455","60.38915731717303","61.74331391005527","64.23900967011865","61.48069216757743","66.50240624716243","59.084671440071176","61.90635897435899","59.962877643504555","65.42678409583478","61.7745630716291","62.14301506714705","62.34181243245406","63.1158503486576","63.12579313508141","64.82496653279782","64.33435130149618","63.79359629511342","64.49557427975657","61.48529411764705","64.03151119033473","65.28056380897164","59.31460279942384","61.68500395768872","63.92253223419996","62.46112099321164","62.14550747001472","60.731238751075956","62.92713445745665","60.29299580945866","62.48562399857576","65.38071717485994","60.698717465107514","59.32653263149565","63.24388772719962","64.34552194646525"
,"63.301865021428895","63.2799019971787","64.66970456444135","61.99810853566272","61.20826171651198","59.48794710600475","62.47700878844943","63.25630901575997","62.397630256123854","60.1997663551402","63.18666612759763","62.933610303282116","61.79871397648659","63.921397379912676","64.2896227137063","65.36205552089834","59.59624599371691","64.10943638092874","63.962091454828425","59.143210598090796","59.7256017423304","61.682693047963674","62.508944050433385","63.548379619874424","64.98721048116667","61.81788493879303","62.994295944708114","64.45496224379715","63.26037911620557","59.956029224478804","62.895345948407915","64.0126369849165","61.458343843465094","64.98523704436494","60.45169629042605","64.36238167210244","60.774424996968335","63.72754513875641","62.12847496272909","61.14220393232736","63.52414175850316","61.7921568627451","63.55842762798132","63.47340383239248","64.6918597947654","61.82121810811738","61.46312630160481","66.1592385887981","62.264526216275186","60.41270302748384","66.51204240848173","63.28971504723086","61.8359748376292","62.45516665028022","60.10431654676261","65.38857201059277","64.76263390044109","65.87780557804106","63.6083956552707","62.823119979646","63.94085031979017","60.6097950819672","59.63148682943908","63.8917892156863","62.83276332396885","60.199793388429725","61.26818015378982","63.95077053344622","61.67969846353134","66.98989740603017","59.9426715676037","61.42623263227195","60.07807938734504","65.81706240975448","60.805703282596795","62.26613097629569","62.14796825265598","62.62982126058325","63.0243187699802","65.41238029206565","65.18049741442996","63.842390438247065","65.3269827110148","61.90817161127218","63.16200931470392","65.41380420781447","59.317353249665466","62.44341309868725","63.75103524042933","61.70379268605802","61.97588960249957","59.455222685036865","61.37621729998092","60.25673598360305","63.15401511157967","64.64738078103106","60.83108108108107","59.98922275641022","62.55681773282231","64.00783253621682"
,"61.34342123240879","63.4305571145284","64.97398168732808","62.10291265439451","62.0725925645204","60.01465193370167","63.07045260461142","63.5297784647089","61.55090951583382","58.825790010193714","62.02807824609392","62.66118282291401","60.907432691897405","64.80744598921811","64.08792984075698","65.25605345911947","60.527751073511524","64.72236267993314","64.14141603540088","59.76360270444304","59.6079419432663","62.414524829446314","63.224048135727","63.60574577269287","65.52062176569002","62.22064050139492","61.50291065553024","64.56600947867301","62.92375141425569","60.209709979140044","63.719990833715244","64.52610587382158","61.72622702156091","64.88309423793294","60.87978293884503","63.37770800627945","61.22789795673559","63.99460894753781","62.0312732199834","61.10886895864471","63.380098789037646","61.43202014824524","63.44845147399805","63.05556856317804","64.1907172002511","61.577789252756794","62.34561839651958","66.14863144493954","61.25591108594084","60.194214876033065","65.45353078783552","62.10566891684567","62.67816209998766","62.1684218296344","60.68917760723049","66.2740653334989","64.20122081816235","66.02603577088519","63.69128711087083","63.20894375960131","64.49192223439209","61.534165679022465","59.49277210884353","64.63906827504981","61.403580490555456","61.0005147210212","60.710251665433006","63.944225074037504","61.40141975984526","66.15854560584343","59.96044131219061","61.2139699533759","59.61814313934052","65.67056368278152","61.111196736174065","60.68893557994371","59.959297799991816","62.944283461882655","63.206813856109676","64.84934681837338","65.3084584355637","63.86103553466903","64.98594902043395","62.556519263617375","64.1411903147314","65.70026707088208","60.355343429268615","64.0364328041554","64.2019513609811","61.47739635401352","62.11820675467172","60.065897184021","60.923258642466216","61.02006537915614","63.17743182306202","63.53579400186683","61.03213192791565","60.67095839703876","63.45126614382147","64.35360832189558"
,"61.28102713612921","63.29747988462121","64.62859304084724","62.256373453625834","61.70726930320148","59.43048749032757","63.30422779618236","62.532970826860016","62.23405040189494","57.557368012739374","61.846716804140414","63.774550280153335","60.4973028512715","63.94244924371111","65.09953358565588","66.37599808367936","60.10943359627569","64.22313355205246","62.9083367510533","59.13582942256682","60.08642193199205","62.4153671342371","63.124476277881996","63.19822082233762","65.03754067875403","62.790045766590374","61.92677824267779","65.27629270113866","63.029928337682804","60.82608250937606","63.64485440105892","64.52585208471211","61.97082870154551","66.08474784747844","61.560332541567696","62.004600465773294","61.27289598967161","63.10745873242307","62.33964776632302","60.157191016354595","62.70383693045563","61.53424282039393","64.30306275001008","62.99450375014885","63.89621064363335","61.19992005862369","62.77575063405058","65.22060559195803","60.97185413278896","60.612723440476685","65.87927952434613","62.85508862098935","63.020941968040376","61.86285604680158","60.94992737558295","66.25480789731779","65.19271058782785","66.5627999244285","61.65911131059248","62.27438751120404","64.0208720482255","62.283072832742484","60.521365338781045","64.91923204237007","61.82420379651921","61.4431707712249","61.78958011618502","64.1648821548822","62.17972232371208","66.54527522074017","59.79159809258558","59.59581910974411","60.84602795640958","66.09763075187362","60.526689565540266","61.39674023907636","59.58645367674196","63.45569241296724","63.428862555664566","64.20637540171978","64.46679889617107","64.28825770122556","64.91163151494818","62.62930119751402","64.94736631444121","66.60431694189155","60.61505520951304","64.93032203946171","64.98305362259514","61.34167217691574","62.05133196721309","58.88904012309152","60.88166399266556","61.47038920736175","62.56887700534761","63.21860331054933","60.88597213900543","59.814786069651795","62.01826361119658","64.5521565059145"
,"60.531552185953615","64.23583545216505","65.28870568199409","61.78855926383737","62.16809445768773","59.06051035876701","62.76061211934791","62.65135227079435","61.48503443234715","58.04833769897244","60.99547984682798","63.25597305326582","60.69600434310532","63.12756268806419","65.53523118074129","67.84041257207826","59.83283707683347","63.0466613672496","62.38881900251595","59.75562231062759","60.67788748656286","62.79599627921401","63.36376533589099","64.028086538052","64.11339117748682","63.07715530418835","62.98973518502541","65.48960099468748","63.61903177507902","61.0903597865381","63.493961772371875","65.25895124948794","62.04716981132073","64.56815072752144","60.457289105786494","62.419505690568315","61.22212375120853","62.90223877525827","61.40561944022567","59.79593578447203","62.62448563780914","60.95429269525658","64.27012145748989","62.839494483780655","63.509280555219334","60.90690909090909","62.335983569888995","64.64504213090527","61.169709401709426","61.641846566654486","64.48380926620037","63.30388665221429","63.99855254877279","60.903088338514024","61.02678904559363","67.20830419580426","63.86019102698913","66.36794029397245","59.79951033732321","62.129736755391214","62.320961875252586","62.474962938560346","60.37899726142826","64.71510566665317","62.31151582630827","61.65738313233574","61.076506317723364","63.635973955507325","62.26782213014691","65.35878191031645","60.17324411864981","59.027852727210636","61.31807043199874","65.88574143717898","59.175528809448984","61.11210816956309","60.21680658570381","63.88929736784861","65.24697576724104","62.23206723422832","63.2144689697881","63.74670109007462","66.17968583258633","63.26378258673604","64.10970827163953","66.39459962756047","60.76836448763873","65.33358287168738","64.16364828320906","61.34591005131303","62.7789742876031","59.36921850079745","60.7608010091454","61.07648799164634","61.172019791186216","63.00204461719096","60.47809156416044","60.28051374990149","62.662813403108615","64.59962793049883"
,"59.949329687775624","63.6761050490105","65.7076323034567","62.508625150940134","62.16448801742921","58.68650711780481","62.41038123167159","63.65636122548682","61.48899894147892","58.26412630579301","61.48666187452579","62.19593862063211","60.062039732831","63.694278190088596","66.63908726370059","67.023723434173","60.83808374641273","62.23545647558384","62.56682027649767","60.88858957864264","60.50302411115652","63.16573643410851","63.28132581983249","63.71408283521983","64.4622597734039","62.93985686760253","62.843897108271726","64.96853040604695","63.515485531614615","60.773755732970926","61.37332876242715","65.7242921624949","61.90744151777498","63.87016552116799","61.39759631215017","62.01340696939273","60.60566408649712","63.96382380893347","61.804862023653115","60.43154423470548","63.013552739967835","60.78074196697652","64.5639509241811","63.46663858466725","62.81894406136523","60.8083575346886","62.48430511182109","65.23489000079425","61.4395945669238","62.316862361382945","64.93683332686865","63.51856157635467","63.34773802924997","61.32420909228517","60.3937516185121","66.47153057074429","64.28820855731827","65.9020833333333","60.10302474383638","62.25443275191006","62.613449715029425","62.79355541216322","61.11823912586683","64.93900771952396","61.859977970968885","60.848777036587876","60.15436191611412","63.83884481352409","61.9376130198915","65.66375153635245","60.11197564276049","59.52503217939165","60.683244628425015","66.85455245350298","58.40656230653576","61.98201616894905","59.71651102881985","63.70194014984196","65.58858148282977","62.561386657352436","63.83164286667554","64.24564711546178","64.92449864038066","63.361245661543194","63.57092143247252","66.04984549735137","61.10117344018315","63.3382347568772","63.60108895828331","60.60272449787087","62.08860828290883","60.294918897791696","61.34572416544754","60.866413214473006","60.89045862329168","62.84509539084922","61.10024573576182","60.685241506262784","62.133490248823136","64.87273952201976"
,"59.98300117233295","63.65090895261278","65.88574357356882","63.29976414276295","62.35861815509005","58.54120590846718","61.947440193251744","63.7662502230948","61.13562007221277","59.59348861407934","62.71014580556571","61.08632341825619","59.07493994509263","63.65218738381466","65.21995840394392","67.75482137211507","61.38469662994378","63.66121333435984","62.878474594555705","62.1501505721743","59.701048311730496","62.4501902716552","62.706936062944","62.13958142249646","64.17638301206706","61.64049390533482","61.90525927746375","64.53075594276922","63.63091178041665","61.58201705339671","61.03080692017519","66.80647605783807","62.46163963174045","63.83410971006347","61.68383075179449","62.25606708817628","60.19348975545275","64.1064936642241","62.03863372218158","61.02894484740659","62.5106244246702","60.1792476647311","62.93776040633309","63.42910997851823","63.03711378277461","61.360897708326526","63.9294432035737","65.4294359719196","61.65607674473305","62.32317666126423","64.88147686618161","63.75894505321864","63.00377093186758","61.73521376169998","62.42296997707892","66.05083643539484","63.5053177912023","66.87114791987675","58.6246909057606","62.39493953354451","62.8454903893544","62.44739751994315","60.38686894550425","66.3806680584551","62.835011999842635","59.22653144847366","60.93441747394011","64.49235912129896","62.41490393583287","67.28069927433798","60.05001047559187","59.624108122941806","61.38420257592622","66.28145966290298","59.62250610975341","62.05248827077745","59.63521307273311","63.511175135323924","64.78752440530738","63.59222684475583","63.76401154148817","64.00573663106917","64.35808807733622","63.5470985616153","62.922842738025984","64.50648780673964","60.827882315135525","63.430045238883366","64.16640957986606","61.157201877934256","62.41808849045692","60.596724667349015","60.43652102225884","61.25661005077919","59.554257660402946","62.62492604175469","61.912750716332376","60.594140132568825","63.73609093407677","64.46298877814174"
,"60.46881715714224","63.25480153649167","65.80064945350867","62.40165848298598","62.7488547362199","59.049312707890856","61.91387296404573","63.966307659604624","61.70104276807529","61.09157928568557","62.98046748625037","61.24801692226336","58.77933732167511","64.54450551704336","64.7319290976059","68.18953965000784","60.482399684770485","63.671114295673746","63.06805606787162","60.912761830876626","60.35006497725797","62.190285495305595","63.2438044457795","61.907796552019896","63.52755037783375","60.471371269023514","63.01963378270548","64.29747648369916","64.36975153487988","62.66067411842063","61.876535680055774","66.54657311368719","61.70962870193017","61.148347141333744","61.150033969955444","63.79469824054931","61.4041237968802","62.66623628147192","62.46051571313453","60.97703730864424","62.57623853917865","61.551215726849435","61.370966429298065","64.21229905588157","61.965439105050436","61.15497611725444","63.42626634813948","65.46399709067398","61.871386948316385","62.870356823538934","63.93960503744614","64.03027212193531","62.166210159362535","61.30151993683381","64.04319975001957","65.73113734961309","62.69970427067929","66.26441477730465","59.06165012862919","62.03428069147378","63.41301434124114","62.19970640046974","59.871448281809165","66.05014115625383","61.183637243827654","58.96245520795586","60.93786917919915","63.6393201533936","62.68696545284779","65.86144298266008","61.30022335810315","59.976931179775285","61.68274012294923","64.64573715641015","60.46414250818088","61.426265020845285","58.638447371581904","62.693790336647496","64.0322086499821","62.763253224951406","64.57469066366706","63.65132182303918","64.05012590158336","63.11773228464983","62.106519527275616","64.49923465482932","60.95765620622023","62.726106160993034","63.23741066294261","60.79583348601998","62.298185941043066","60.803746672493936","59.68758434547905","61.572223424983775","59.449190800681414","63.524392309646814","62.1756179975102","60.15083581967549","64.88258918025045","63.47605944828075"
,"61.22366752656205","63.04485566247229","66.03842829076613","62.42424453418744","63.12402021829904","59.13683616729795","61.714208666542675","63.79385902708836","61.90243858446667","61.76542671319797","62.78697651900263","60.544103292217535","58.77436823104694","63.641038971842136","64.92971795459759","65.78097451514661","61.311759616664474","63.37204489373558","62.21475892528527","59.99956228828077","60.293874205286095","63.201022510788874","63.075456726333286","60.83560216105839","62.97481897323247","59.995406773063465","63.564516129032256","63.936530220186214","64.5367422680412","62.49255718675316","61.50219712615897","65.6395427034297","59.973964229114785","60.45918960435088","60.65703104321851","63.114670344613245","61.51604189177959","63.11608316405784","61.986633007780156","60.737426684524095","61.94567277321539","61.58269180866708","60.96258721629643","64.70423908803258","60.778501084960766","60.816660512269614","63.62220650636499","64.59767607868025","60.9034821338192","63.22194843807276","63.134904415208425","62.270135675633284","62.87593984962405","61.65165737753006","64.65135451179107","66.23482600485568","63.24091811200276","65.2586924444781","58.86537925912175","61.57780926105434","63.133493659816395","61.74160476632624","60.965450809144635","65.19233964772344","61.115917519051315","59.24357599505055","60.46153846153847","62.41372085936314","62.907055833769356","65.90266814383965","61.25038245792965","60.04588316866005","62.65900074629793","64.99749737118829","59.85493898761191","61.024255832662924","59.30963683835748","63.658870720266535","63.19661991642876","61.76620990063071","64.4532041596303","63.388454248497794","63.35619638155103","62.44914084074865","62.4911914877032","64.69704604023231","60.4674120935707","62.12126476719945","61.753644314868815","60.73667141838914","62.83544759982697","60.012056081966016","59.3818275346053","60.293354322668456","59.992567023844856","62.917520619845014","62.08884601894075","61.47492444662257","64.57170665819164","62.79626303792223"
,"61.00276243093918","62.22690611691102","66.2746084793845","62.53166135513371","61.73490331440448","60.173652694610816","61.2389213328753","64.43041099783308","62.03734683395706","61.290713817438565","64.24564102564106","60.011451404080546","57.75059655879768","64.27173644813688","64.41872735863913","66.01731645365476","61.81613652670062","62.53755661549563","62.667813638538256","60.10901881153983","60.54901611434454","62.577264618434086","63.445157261269486","61.13274765095019","62.34359993376382","60.43608131453135","63.5794718694811","64.07541299355509","63.59510123541523","62.536536132418284","61.155135088327015","66.72094272332748","60.60071484711255","61.011556680823276","60.59111335804963","63.729794981397944","62.21266846361186","62.55015612802498","61.44671234572996","61.11821219715955","61.42529451972179","61.47888405987968","59.594879459606354","63.80283706402912","61.1923236600656","60.28952397201843","64.72855292975076","63.92764092846994","59.97597165707873","64.03214606649782","64.1693701685465","61.70512720003137","61.751896690879725","61.22180341423086","64.49554346111367","66.23311661553961","62.461443105069684","65.44462306615728","58.49510537049623","61.06303656888177","63.69028797289667","62.22116333814261","60.32862877932504","66.82673596673592","62.17414985710141","59.32996312355636","59.762191503473304","61.72984903497038","63.04407579388857","65.2548405200636","61.68264611271251","59.21596899224802","62.883578136287035","64.4032791753277","59.62684585643084","62.146329020936214","61.05630279012049","63.342121004956425","62.65719657837102","61.42333198906666","64.44840647857893","63.47371188222927","63.029981726233444","62.96655847919324","62.35443310258521","65.6657219456147","60.05575447570334","63.196270756548955","61.47082964512755","60.1249956325775","62.60921139342465","60.2018515587909","59.356659193850966","60.41194655379889","60.27283878747556","62.980493988713455","62.12182706197979","61.4883982188815","65.55054699353191","62.406830591709905"
,"61.62999650898927","62.24994221434624","66.5962055457408","62.034651419123755","61.298387693217926","59.891281764423844","61.476903143425865","63.89266362469698","61.56860984834013","61.508090431363655","64.5671769774543","60.27746414750742","57.94323820024601","64.20147701268984","65.6025610623666","67.0081048141377","62.21848208491305","62.96268056170285","63.62715094549091","60.76360108653473","58.30182421227199","63.32555115432319","63.40130810117998","60.87314063556457","62.43171733771572","60.53528118990618","61.628484594424634","62.64275859565047","63.127762111199985","62.53889218204571","61.506475040469","67.2047978299567","62.02702907903728","59.563251028806576","60.949668724589706","64.70637453459351","62.377541628315626","62.494311048336485","61.18371331401939","61.464267530664195","61.72798178080535","61.19811734761048","59.54184068355111","63.28278157144092","61.99763799633995","59.42822111679393","63.509447236180904","63.50103503795137","59.89447820802223","63.81402793946455","64.11093828821255","62.64227452808206","62.81621665714983","62.11503296280256","64.81650691389066","65.07110949038197","62.23277127637262","65.75254574538641","59.26092853648774","61.81407642622597","63.20982413583995","62.74950972997438","59.295286525344146","65.78241683638836","60.584124939623266","61.66524494272482","59.74790842580603","62.62398921832883","62.694862710363154","64.94438262159782","62.018516996177404","59.430595942963265","62.30617888748423","61.63010696124842","60.17007649064599","62.369962342761006","61.3172026164271","63.36146324579245","62.87940989174278","60.84942188760419","64.99139891038563","62.323170731707314","62.07032658365826","62.331110595693694","62.850968407683744","65.51482339316732","61.20147567863003","63.2548314344597","61.02981135163887","60.770736586411374","62.17396284041743","61.575982847753814","58.325826094743505","60.04786569390136","59.76307461354325","60.78095358012259","62.43243661632669","61.006879805746635","65.96187084900377","62.39169699649648"
,"62.324148931521215","61.59431931739566","65.06986538612924","62.40361617312071","61.644792890716786","59.780086967642916","61.6246446206793","64.36086257897239","61.72383214568489","61.506300222582716","63.74497745874737","60.863151953036834","59.06652776023909","62.76449799196786","65.68518963034077","66.67329737019554","62.66581208190431","62.92857142857142","62.817576165880695","60.24330690566472","57.079176775360835","63.622691136336655","63.45775835633245","60.702419186652726","63.22590373638833","60.67582849065496","61.99335196476963","62.482592844121974","62.27337048809166","61.50596180403517","62.22822751437093","66.63237125799937","61.83913475882648","58.41326362588511","60.85674220327575","63.563284560646025","61.67913130721958","62.80528511821974","61.14031295038089","61.60634328358207","62.00270597738287","60.55774084065795","59.76289454873787","63.44236145005988","62.916362865621025","59.02199538434229","63.19645529736118","63.394401051736224","59.69122116314409","61.95501837248666","64.73521459952684","62.99311184762207","61.98020866517998","61.93510045993707","65.31980443892598","65.14977638434229","62.26877693627351","66.66211569983614","58.64115034421498","62.04162768942937","63.883186110265","64.19875860995452","59.67760696274605","64.64357988041976","60.13607388035306","61.17932318652849","60.380042164441335","61.25292121399099","62.79144395458622","63.00555214289088","61.92635883033208","58.73097103918228","60.52369047619052","60.73504838228401","59.94604750417517","63.233904715918214","61.21750801436794","62.755901877170615","62.03206081639402","60.58268597761685","64.67243254549253","63.13618453455919","62.42473891167395","61.73907923725596","62.81797452429629","64.5432922521391","61.79970120973619","63.38983866620464","61.09275926376389","60.35069381544143","62.23057738543796","61.55818254126069","58.78518062758197","59.10603794379279","59.958360000000006","61.07821964158908","61.77192005131842","61.288450794157555","65.75819802610637","63.65125283197514"
,"62.92149346332815","61.797322704369414","63.94319625277865","62.7561787408824","61.47274313936648","59.96002598527501","61.704944746207126","64.3186920169511","60.64227042545557","62.9136646906825","63.27275868025566","61.31353779148897","59.577794086810634","62.25028546678743","64.83620012404383","68.85771453028038","62.44589908097802","61.463805761882284","62.226654107877444","59.36917918555425","56.82982259420934","63.174593830939514","62.779559079481736","60.24757240741518","62.236212896622334","61.24559330569866","62.35899735246394","63.091035103510364","63.36905721192586","61.702007317646306","62.01708625313606","65.6835223425863","62.31898538133194","58.91612615534294","60.65613523643662","63.34963887065001","61.63844936708861","62.26948804682452","61.620873766697805","61.98151244890377","61.436785021573044","61.7857957286322","59.95199701381113","62.554302086131266","63.75579049140353","59.59007768361584","63.973961818539664","63.16881041783179","60.705587975243155","62.31800169827347","65.19449657399726","63.282589465219175","61.6108262440275","61.897175597926875","64.33886092002611","63.86899667142178","62.43293743372216","67.36530938123754","59.31370542905657","61.93604474204842","62.99492909325314","64.598817730196","59.99977958562099","64.17493338798934","59.384134717220974","61.50040202621216","60.52822609063354","61.92344423906346","61.70799337826655","63.013596740572325","62.51915485935104","59.78087012156113","59.89343681058934","61.20898420643825","60.21710069845967","62.6986818073533","60.62193904966611","61.72954143479574","62.1863473253776","60.63802405802228","63.99333615400889","62.13353422298749","63.193273114170324","63.12983806132996","63.68679681680979","65.03498236016965","62.0360350650284","64.07347357229649","61.192532532532525","59.95908155298458","62.5506382678609","62.22574768787279","58.5438596491228","59.72954818227572","58.88720850618232","61.65711933808942","61.43559310555013","61.85581228014073","65.70265793832316","63.27982023383122"
,"63.4400506860089","62.84668581361957","63.887157886250975","63.185079831161715","62.19457813204996","58.9137855866068","62.15184381778738","64.74319682454868","60.73362436710123","62.10863677399938","63.61397026480165","61.23153396311293","59.89130618273899","61.35597544600036","64.73481076705121","67.85640681003586","62.3167900061104","60.74580540587899","61.762536294436124","59.66354876350359","57.67391482391482","63.60217083529972","62.694860894978554","60.219395800481365","62.90875585420483","61.75057016876991","62.73412109126395","63.250328268617466","62.81114256646171","62.18503150717956","62.36674180683197","65.979503265727","63.37489057207023","59.53884659937119","60.261904761904745","63.8511156186613","61.923966161554","61.92702147099131","62.43372934093023","62.9715412390726","62.070061517429934","62.35155356042601","60.76876321353062","63.133082110273676","63.928470870771406","60.8088895220457","63.79956099815159","63.23297655657177","59.819115990990994","62.008860360715104","65.49655608352589","63.378383989370576","61.59301079384521","62.632253005750115","64.72320211657177","64.01745476876565","62.50935200780073","67.32951442478921","59.45437620372353","60.98220806464146","62.731511950121224","64.81077017963149","60.38771901942865","63.00734257031445","59.343658183323015","61.37659012721016","60.14467186717243","61.65454757100729","60.90595155142028","63.19796549784364","61.88422880490295","59.453846688925985","58.96202940701244","62.023373287671255","59.49161482282935","61.35107877986277","60.70594824256471","62.30137102954957","61.94351704103758","60.79678530424801","63.292565119889616","60.69960044395121","62.212501099674476","63.192022476205054","62.9807107601185","63.85705679504758","61.99165245808464","65.09739613249086","62.327274925445316","59.769194577074586","62.792774453924316","61.76549891753596","58.14158502068367","59.562526567994766","59.47080527440623","62.230372457223346","61.92417230936745","62.66630092167738","65.83641694887258","63.65691665562471"
,"64.69942706037905","61.912731006160165","63.02297213622289","64.48514669025505","61.9842427180845","58.51462102477334","61.43106769930257","65.14283556159832","62.890679531923624","61.51722926757126","63.016679021497396","62.25581819841199","60.056647804716896","61.08666315829045","65.51060260923583","66.29149391467163","61.598181182231585","60.10746998666074","61.676539865740196","60.21503987846564","58.040490341753355","63.75227988055846","62.838140431526654","59.5164921900964","62.67956292998787","61.107811685447395","63.23869216851898","62.33270079776936","62.0918857542143","62.48535658780869","62.57293832293835","66.17992182853257","64.9912924638813","59.14222075565089","60.34995027807445","62.31192994476084","61.646398140976025","62.45431491585337","61.564248458985304","61.65308954569798","61.79366455619631","62.67432040116127","61.395708771664296","63.31370496379661","63.22827059110496","61.45394450094435","63.97553061536114","63.04738555604078","60.52625624079598","62.994264279760245","64.96291680990036","62.525296281160585","61.740330642060734","62.384864286046835","65.67782368598787","62.40760943990508","62.18162992651973","67.76626812618653","59.99588960657665","61.550333115107655","62.23422930438212","64.43063560837935","59.964664586583446","63.194637840478805","59.10934401850631","60.73392331572793","59.96114345640619","60.877681573963116","60.84969048497518","62.519090909090885","63.056009144350156","58.472703040118795","59.94332150812641","61.766335993098934","59.940648523451095","61.96205950797872","61.15339165131984","62.140304279461155","62.59368954019676","61.80408505382034","63.43432011392568","61.24737820257534","61.366558853096734","62.18901153654513","63.11039218799618","63.26659483669246","61.91945355191256","64.53480188202356","62.17121429711187","59.787547430148315","62.58324603673443","62.7904464528141","57.537541485280826","59.84421678266991","58.45619341480248","62.672875993839284","61.928381374722875","63.664631905598014","66.14661499979498","62.90688771318721"
,"65.57551245316287","62.35878939628796","62.88697084299136","63.70444344703773","62.453741039426546","59.20031231022819","61.42676166308803","65.71066446677665","62.24515211948908","61.72660098522167","63.473540145985424","61.28448631549995","58.81761754952807","61.39764863457102","65.9292552094079","67.24805321941884","61.77492627439968","60.587006651884714","61.09291307752543","59.65877143395515","58.87144373239726","64.68994503069453","62.02151821939102","59.25439095787934","62.35623627044181","60.32539312754799","61.76326839099764","62.639471902505086","61.61955586159405","61.8249122323948","62.306395150273204","65.5600860252809","65.2271016311167","59.055256497810625","59.98412181712964","62.57028481147785","61.06337044492832","63.630027422303485","62.167503333594794","61.46592165344866","62.18553890885601","62.08332616364104","59.87075368318519","63.53048780487808","64.68403775133359","61.94125239710875","63.26021485460271","63.35472704122235","59.713906063564416","63.51530389156102","65.59341032608697","61.73326596604691","60.978201891555806","62.79559925093629","65.57445695897019","63.10246902414764","61.932838498452725","67.28324959515005","58.79834503716477","60.297132702368074","61.488575846074596","65.28226262626262","60.31497334526637","63.2843964789582","58.26071531110291","60.52302710482129","60.52466359308822","60.86148648648643","61.3381794685405","62.22282811334827","61.77791693600518","58.74141491523169","60.95223947875266","61.36800320094347","61.26651319284575","62.872894880517435","61.36120805369127","62.10829089087419","61.170892452354956","61.87557184099492","64.81257908285703","62.412811305988996","61.337826162087474","62.07767156025952","63.33152561159051","63.594255128587946","62.3133203330083","63.92688724092031","63.09645946489637","59.47855538157803","62.670610255685844","62.304894052259804","58.336447391079766","59.78246022659983","58.20876031739702","62.751545294527006","61.964722355030375","62.87991283835112","64.79678433268862","62.123607418127946"
,"64.79393406593405","62.998692655098644","62.38476090806636","64.36316698584353","61.706313787174864","59.93704083376049","62.003995299647485","65.27550240696877","61.56736445467864","61.05698240359419","64.10660389526635","59.87341886519694","59.01326287647768","61.98711025631543","65.10640704034213","66.61048306448104","61.83827465513696","61.57258136029087","61.135521356783876","59.22408968741946","60.300332172081355","65.45494613124389","61.553808604835986","59.69835695214623","62.03042009710789","60.438433997509335","61.6599950221927","63.54135144769677","61.55870376654227","61.465659340659364","61.882024810590266","65.1872298624754","65.43130159226943","59.584044437288725","60.62306532121949","62.19362350749429","61.63036592481452","64.10034884161833","62.72056573423823","61.82141500474833","63.09381671867301","62.764314731665564","60.09063923227063","62.219718948322736","64.25679953350829","61.961464390207766","63.4880270887118","62.72666286040543","60.54178382033669","63.710999471179306","66.4925195511731","61.72550706084729","60.57311686298816","63.04108395724444","64.64085557299843","64.20418167723108","63.07578373466603","68.00592230597204","57.91636356369162","58.76272218164107","61.18825011745613","65.89409385113275","61.97129224030038","62.89791245513428","59.038698685705015","59.65983393876494","60.02848564169682","61.015164011246505","62.47875502008032","64.43343928204172","61.689891514590904","58.4709516298633","61.08282609583728","62.02220715375491","61.41233538191396","62.68723510346551","61.382097389596176","61.82039078156311","61.33390403720143","62.23578461811405","64.04408766564728","63.11034419289528","60.50545157186989","62.24370810420265","62.87036594116241","64.16017518496469","61.106087561881196","63.67570165321035","62.00828322493555","59.77086339384588","62.57749727122283","62.60956766037151","59.661795996352446","58.62896688843004","58.323451593505744","62.718106005933755","61.99304575690389","63.35202008128135","64.24988216810685","61.36396444563253"
