"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-11"
"05/25/2021 16:42:13:675 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"58.80015813906041","60.261461434370794","58.938801084343524","60.277281746031726","58.61341288782815","57.766282153833195","63.15282162042418","61.071480785296586","58.490857533978726","59.46812414805494","62.445145994509645","61.61774421897125","63.846191743028896","56.60001173846696","62.58242066119913","61.91147007262706","61.45389121761528","59.8568607068607","59.51656875344226","61.67282893171544","63.98116457384151","63.47284820808102","58.6195013066202","63.89892096034532","62.77130713427392","61.14926997610828","63.30589036260025","61.54140978216196","59.871559418664404","58.133127253992846","59.071435302987474","58.43343029295659","60.54919982163206","60.67223624931927","58.0475106476722","62.17304691086021","64.88312729529817","61.765255231762175","63.10613565147074","62.96557172557169","62.86300000000002","59.3271186440678","64.08311163137171","62.014008577498096","58.89572805418078","63.35961511837186","59.11318869540395","59.47837527509327","63.693151527578465","59.49231793506093","60.03636818409209","57.336974544035925","59.656915809673755","63.108581677704194","58.690193024682635","59.964608945854046","57.88364779874209","60.007490419231225","61.16586080245477","59.62158531124046","62.40564622022134","56.72577438258686","64.57426466878564","56.34543969741256","62.85935730845961","60.877178386899054","58.03254871529576","63.62420989264578","58.95053413841155","63.96847246891653","63.541229314420804","65.79567606802155","58.45101688514864","57.09466147204381","59.378342113110044","61.06672524291913","63.086539464080914","62.13004240513207","59.81080303175667","62.579125429206194","59.40644134215039","62.08606213266168","62.19511819116138","61.229254067328334","60.19355356733197","58.20411275901969","59.26164848484852","65.31160978231655","65.91333529296489","60.83565638592328","59.469166229680134","60.70130040375439","62.90398430957735","61.7218494749125","58.127490569045214","59.73762715179968","56.36156666023539","58.55862442458704","62.86950206411497","57.08226185916729"
,"58.08813108945969","61.379532163742695","59.168420514916235","60.46101545685775","58.71767368628226","59.12036998019468","62.33994823123376","60.572904009720546","58.077559512289554","59.559464342650635","62.61517771856619","62.067942472744164","63.26911314984714","56.794114279170984","62.48885269266011","62.47460174331229","61.395045067983915","59.903454815726086","59.28698968147152","62.15460282108389","64.88832641770406","63.89334161490682","59.01017573847552","63.06799235384696","62.287954943230226","62.551689116955345","62.972023389454584","61.58240788790871","60.09500346981263","58.41497198588916","58.68382867540709","59.61261809783754","59.78540803897688","61.43193227679888","57.4732773430044","62.7121595374678","66.18786820290914","61.75970626726769","62.750617030028806","62.1008280873717","63.53653662106623","58.373129967274465","63.99599065370933","62.37473746780264","58.885547737661135","64.534310054297","59.47437245995696","61.516138356296366","63.265832862499366","58.4027068832173","60.072049841192324","59.244607462106515","60.48645987198424","63.01929791889751","58.626775956284156","59.889102268653666","58.796787429943976","58.349991572560235","61.5951379149135","60.20207396027651","62.0809319864066","57.31029221618826","64.44247209091823","57.06137207218741","64.01977860979974","61.3150068092958","57.140617483710166","63.2208648538131","56.83048098434003","61.77371911948481","63.944556258386086","65.64471794871795","58.50623202301053","56.83310355798298","59.67144125043146","61.449321546052616","62.60839951612057","62.746404239212694","60.1315361139369","63.505599720013976","59.41357611140356","62.419875585928956","62.268806596853366","60.59484826363545","58.54666936172122","58.56550104384136","58.92916422573712","64.99103150807429","67.40227418479606","60.44050683033062","59.17642599466723","60.4230810177792","62.36245224036123","61.72026832774318","57.78075117370896","58.082551820324205","58.29556198745779","59.39193026041436","61.49547132660592","57.433782327586165"
,"58.09849592646756","60.246061021236265","60.23537846973265","61.265119617224904","59.38881286349644","57.86078047951032","61.92544385143227","60.53836491154612","57.68832336784794","59.41317910059788","61.787383758516086","62.455157971410344","62.57704926181834","56.098229583095396","62.66265060240963","62.89405149452502","61.92532715515049","60.0090676229508","60.89189496161012","62.04831642615608","65.36835911230666","62.18428844317094","59.13290939667857","63.3766189856957","62.04863694044546","62.045967404931055","63.134902060544405","62.752952808508375","61.13749366972059","58.44788492329942","59.29509286860813","59.87434651957353","59.49472608922887","62.48457807953444","56.79362145768175","63.172470271483036","65.11490236382319","61.675640023451244","63.42087567622225","61.70890531502994","63.14353665360942","56.87489697397859","64.07296874999999","61.34530084729215","58.948711418967115","65.02163665503909","60.210375797683746","62.24377258033848","63.9088967600792","57.39441025641028","59.99490510455402","58.336577893000246","61.001281040599146","62.71596287703018","59.573154000686","59.7309140879479","58.89087291840641","58.84690790947795","61.69021288360518","59.24557113357245","63.63428731238932","57.38363932258555","64.12668605525748","57.33086635669498","64.06444082519006","61.90748074807481","58.14433654176692","63.65997166852172","58.0003642476884","61.625954567423875","63.64901248146907","65.91178539133927","59.31355130361647","55.441354385605194","60.112129419161434","61.06834206285257","62.175521723370125","62.588024834262896","60.32796897967457","61.12831072749691","56.473642331410396","62.85551912084017","62.69049760191845","61.13603696098566","58.57346920412116","59.3389497405796","59.51351555041951","63.78090122040268","66.39766996167036","59.93298711674821","59.32707640318919","58.95511202678342","61.34084439188893","60.98710764993589","56.968619892058605","58.9988921167955","58.372711010685926","59.87314280720151","61.86183273584444","57.3220595257043"
,"57.716211886580936","59.45132881709222","60.2944577352472","61.403263621870025","60.38421967830747","58.618316960792846","62.42079373951929","59.84382688436588","58.155064509917175","59.56844126193442","62.21651573522793","62.15824692014533","63.53946130613454","54.99722438103697","62.181614575469304","61.847711834994335","62.44198978058314","59.351951269874064","61.752555022103934","62.580836498335465","66.30941345251891","62.93954521568818","59.10062410747339","62.74117895626452","60.15224867724867","62.510542090848006","63.9772912839355","62.433189655172455","61.655853570134106","60.2607235142119","59.47612982356828","59.13521548365932","59.284272415482604","61.40794626480942","57.132399331972515","63.816341962458864","64.56674059885061","60.78610594340546","62.45581797821435","61.657596224617876","63.60800135424893","57.80001193602292","64.16242266196252","61.439912802219546","59.065862614105775","64.55235032630283","59.28766992150107","62.24646493212673","62.53029662137154","59.15072117879008","60.45021758882882","59.574827393170416","59.375516789351636","63.42163599567","60.33834696261682","60.4408405550268","58.65035085136661","59.29459118776142","62.02170244679856","59.95228079759627","63.25028398333967","57.227536084570005","64.73435439699766","57.8118391854849","64.14260729554162","62.06402056955188","58.06566648171073","64.2593195801665","59.04022602663084","61.04030672434131","65.62770280075458","65.63009708737864","58.05826739286817","54.55902707103605","59.814655785927826","60.93193691473634","60.861453233702655","62.022342145054466","60.996393009550914","59.94756299984912","56.58319625143316","62.55712032940558","62.70511150087698","61.56701714985708","58.79528096017459","58.961728776867204","59.92418339826192","62.95939437413537","65.96233819182548","59.15931116743699","59.84171297979537","59.234193482060256","62.3074713903626","61.049841239295695","58.095882990249194","57.659637027273675","58.58354015453056","59.830862866639734","60.74803322746151","56.775532775829504"
,"58.481854297525096","60.51226150837692","61.47086275865475","61.10599669906475","59.1818137636081","59.65309684927374","62.877353236047696","59.884885565375036","57.72975140336813","60.15260337308884","63.44515817803281","62.66370756018333","63.6295408491079","56.01833129652264","61.78342947037231","61.56968849840257","62.561171957805485","60.61867346402476","60.45647337621511","62.79696244917482","64.62598111705155","63.646580433418606","58.904446597760554","62.74431787652466","61.33223082948908","60.98197440212127","63.648642185257984","61.89093233161166","62.17945344596779","59.44980714836715","60.27324380165285","59.37420077377317","59.32854626412875","61.51170518797738","56.908537438768356","64.57741935483871","64.27668308702789","59.98555742407754","62.405056864337915","61.52537430362115","63.45529792096316","59.56296076099882","63.809254037426285","62.41936124572973","59.26630973626808","62.997690308921165","60.44378754648614","63.324265505984755","63.06844206324192","61.03215366948532","60.985033125392896","59.440715566883824","58.92479245088437","63.89771141501535","59.512751612272815","60.13293486216152","59.75206896551725","59.89671963095845","61.56680714525166","59.854593940726936","63.4044740024184","55.13372949612021","63.40687202578928","58.95895538918178","60.99465744814588","62.70298120544393","58.158987341772146","65.02470231878003","59.25300663144881","62.49437453737971","64.84148994018489","64.23986385023525","58.10019267822734","54.688997957048194","58.64709257842386","59.86615984795444","61.018907025533466","61.07178333074651","60.40760814507139","59.586134347275056","57.783754441373894","63.312294823942096","61.958144288777014","61.70940216807987","59.34478132546284","58.8052882127704","59.31855326876518","63.88542033506059","66.53161875945537","59.666357483078485","59.80986143311586","58.85949341335639","62.22819419671986","61.08771291308776","57.40266018736539","57.88506543494992","59.67865623690463","58.97012654878961","60.84981320654018","56.741401864064976"
,"58.57758574847119","60.20391120507396","58.413880871162426","61.91092239588039","59.470541668665724","59.53337050699153","61.30805419646218","59.37037969020862","56.68088012139603","59.33537154109232","63.263318301204265","62.52438164102115","64.98858987628765","57.51261352169523","62.50833641112223","61.300444691495294","60.88761286234752","61.51492215697899","61.33803471033973","62.29576785886437","63.7991961050725","64.65550423402618","58.53761143640872","63.11238835156706","61.95763378803779","61.39183381088825","63.664665792922705","59.33534776398199","61.858849204486816","61.28408455714216","60.69092942464188","58.85018605403658","60.06069506837141","61.70760102148113","57.28002223869534","64.75111447931526","64.2481481481481","60.273448413490314","62.35916507952851","60.76409431939978","64.23607521856273","60.83301819900733","63.84344735215328","63.64832328486429","59.52988773873746","63.84641052531224","60.59090477095611","63.02028709535671","61.763788575180556","59.31504619907601","60.9607204445296","60.472200469851224","60.92827507519966","63.31941811978774","58.74556227097511","60.4579997123268","60.32025106237481","58.93964240974831","61.713875553045284","58.22209808959892","64.17996854727737","54.41073180302137","63.98503977418537","57.950928871064406","60.109834254143635","63.062265331664534","58.08425509851365","65.30608816993129","59.516418588796746","62.13885904073459","65.6154753711533","64.11591153733245","57.3083861012079","55.27748231398325","58.62417992165006","60.061932042670875","59.87876354877561","61.640682281059036","59.13143714096893","59.70192307692306","56.98244811479752","63.68685151662331","62.23203548546086","62.40160737812914","59.04074497559262","59.09410252374208","58.9169667867147","63.76184489473944","66.62936597357371","58.177622997860915","58.98689478460471","58.743273599836634","62.197711710149996","61.76736230742727","59.43430217990482","56.9624142388386","60.50716896260896","59.877288106185496","60.423507929361136","57.83661749496486"
,"58.52102585401311","59.11311201586808","57.31540239546121","61.128018889138765","58.94785188701635","58.94399298575765","60.09975290073059","59.652962031107066","57.507234979553296","59.98076337427673","62.89989246260632","62.48578901482126","64.09286109852482","59.47557575419617","61.2720730622285","61.52197975135077","61.25026806776753","62.1073494750375","62.13388608507572","62.02741741017602","64.90991486650834","63.41979191298179","59.247105872447904","62.254071402047586","63.013498457319145","61.64518002322887","64.53424369747898","59.932001297788325","60.57548824968833","60.241117007834205","60.78783396946564","59.189519843017905","59.43778880295734","61.379118637151926","56.60095385879241","64.32966541420649","63.77648734523939","60.236014514665875","62.443716543461626","60.39178302900109","63.926633024950945","59.97875731756796","64.39886678418533","63.178196040088","59.65269461077848","64.40116792619492","62.04410293066477","63.790124957456115","61.967148884870404","59.56279763462243","60.55614257194333","60.69261621244584","62.482166068736035","64.23148540989015","59.116615091644846","60.0436135532945","61.08404298459043","59.88875154511746","61.205863402061844","57.43492501759513","63.91123901112243","54.56677723037901","63.50165082541274","58.70279210039884","59.61178972625151","63.510858097415195","58.77891778852436","65.01661879359872","58.90725896236918","62.52441634241245","65.55004792896423","62.195798819503","58.73017039577552","55.77016808869363","57.962172923777025","60.43540634655942","60.368255462517936","62.031632243834","59.65295391277449","59.807512786136364","55.863619411682464","63.43764328289781","62.0777832512315","60.85798103198843","58.480929159228445","58.19194536033915","57.61561347430537","63.80211801032473","64.67804093716505","57.599755451396","60.55328021248346","57.173604541154184","62.674660146260486","61.008007655116856","59.792734292734245","57.295532896334045","59.91072669167708","60.300593346047876","61.245635786550295","58.303331337433995"
,"59.34351204351206","57.91411627660703","56.441288659793805","60.30689943355931","58.49425007309227","59.36565155211575","59.45486475152026","57.24104538560264","57.341422062096015","59.25858964741189","62.07040989570698","62.34134827494928","64.25089138417327","59.573880848199245","60.73605058986078","60.52809333742704","62.49427942794279","61.254968333697306","63.19274123020115","62.01146833954129","64.78766252528173","63.85353677401211","58.64538290039925","60.564706186366244","62.04541280574338","59.69403886266331","61.83048300165837","59.55581149060099","60.46498371335503","60.43818498412372","61.1398217957505","59.20185824699884","59.01940850277267","62.31753910950663","57.73150716071833","64.79240820004503","64.4407148615964","60.178361126230925","62.399960043951644","59.95264166438546","63.825722114396655","60.602848282990685","65.98695169350364","63.41600166251037","60.51940886699507","63.853582478023924","62.291503791268326","63.923108296147035","61.99333932887412","58.72399328859062","61.93454377521755","60.309474309474325","63.697921612069436","64.59506873017406","58.70094206311824","59.81806229773463","61.65938842810033","59.686834303283206","60.58820948598344","56.32959982601131","62.81848739495802","55.443050286937066","63.847945205479505","59.14726264726262","58.759047723653154","63.06072178301844","58.51635041521448","64.6325500828438","60.79589916158106","63.934431049691284","67.10414983844912","61.069398246144544","59.98669923995658","55.47506374298823","57.54913135398477","61.332730295325696","59.38656930811588","62.64174180224648","59.93427629205954","61.44382414515007","56.07790639383861","64.34965348168402","61.36094361578334","60.671248598729505","59.34496055704906","58.806643319537315","57.38438154091497","63.32223397605429","64.35030544488716","57.44864796563056","61.67885158456227","56.65567662023951","62.93048980335034","60.8027924528302","59.19669253967471","56.910906785034896","60.41785067226091","59.88478086641078","62.004394458513325","57.141442302586206"
,"58.36301079822147","57.277335342229904","55.86578721686928","59.35885200875194","57.57013661727923","60.2529594492486","60.08395582981487","58.500935563092064","57.492413143574744","60.56561028704501","61.013138371703434","62.26722338204589","64.11469184027777","59.84034756537671","59.70949750345269","61.85065738592419","62.42683451689267","61.365184536195386","63.78887691629524","62.26393115490148","63.614236645742054","63.394696201920766","58.45391367959035","60.81155727680395","62.60692252052928","59.8696551724138","61.10989855517983","59.56000947518025","60.94328814206611","61.59662410174225","60.83000382336072","60.769876123793324","59.72643285282606","62.22075141132961","58.16165831942123","64.54445073612682","63.74687749136322","59.83318496538079","63.11273329319684","60.258436367016806","64.15219365457745","59.16670490392892","64.74404046474356","63.025168350168386","59.01014063656548","63.86234217012928","63.16054099667153","64.57069606143175","60.921855670103106","56.293738875510456","62.81021261763679","60.54921481336526","63.279046129788895","62.87468492067416","59.03496233339773","61.47305174882391","61.18004275165173","58.75656135755988","60.587877800027954","56.575785683107824","62.420953885652224","55.162084986932534","63.84804728415388","60.011968613428664","58.34698775686321","63.364137647004966","59.48823079537728","64.38491747862399","61.2482140832294","64.68491213896178","66.23967334035827","61.76002708615481","59.594120204325634","55.795576913400076","57.765722916009175","62.059851772392605","60.04673390970226","62.21087861959537","59.19124236252548","60.915568862275435","56.90143520472777","64.107124321774","62.054212985339156","62.006797055504784","59.1628172534149","59.15801663332982","58.83686397729578","63.24719290636597","64.50442404468284","57.255709979050664","61.09972113199758","57.93877655228761","62.65537525354968","60.1999843904469","59.112090174223056","56.975702704014786","62.355378256272246","60.29984811408318","60.551692956897405","57.154922779922806"
,"59.36862054238738","56.639304553773286","57.38000599221014","60.76097685896541","58.044901575745975","60.15977097960553","61.19389113910004","58.74314169847326","57.20854459091639","60.556625832359096","59.89960955098364","62.937131206524356","64.67995406824146","60.514920331062456","58.47953922106417","60.69521790221226","61.91889697795007","61.96339960795294","61.958194797574826","61.56350007571552","63.844552394170705","63.15355621107835","57.522020794454825","61.49301963541403","61.63182256105226","60.76099543480679","60.148082069580724","59.53704881539195","61.9656724951165","61.247637435220014","61.14873885471797","60.89870699006374","60.40500566028451","60.75592667242537","57.986711732567834","64.80362618642006","64.47360544217686","59.27422352653458","61.963885907069496","59.298462199722984","63.524390243902445","60.47353977699462","64.17685099321588","64.25206037997744","59.390584465130495","63.69664871936797","63.1642111724985","63.94493085265151","60.67230283173414","55.41267077417631","64.34386523210586","60.4109762769185","63.32649630127774","62.13675980517814","58.720988258317014","62.39737082529694","61.9184281036023","58.82522729762299","59.82053066147139","56.988729620308575","62.32283330908388","55.49892504641843","64.15195958807166","60.2086409898224","58.90997260886581","64.57865322323097","60.741844430079794","63.81626087404129","60.31686259069689","63.72937536829701","66.49038872276803","60.784206058676865","60.07699687517132","56.19529743361522","57.96146341463417","61.164480173604225","60.64879999999999","60.83977624612927","59.76695853462158","61.583362715962295","58.5643744391442","63.887266887195","62.12109589041094","61.742004206892815","58.706532222709335","59.91710211190943","59.00490656644743","62.860955868182714","64.69880672176913","57.854706826062234","61.19158392680773","57.87862272046288","63.15972062145593","59.85735689979177","59.29911788291902","56.33152386541473","61.32573305407464","60.76485815754571","59.41260579956928","57.17066445360603"
,"59.6498539176627","57.651460353991986","57.30828109053798","61.3536227771472","58.55434835685338","60.43254478443475","61.004313280363206","58.97079738866871","57.25781333333335","61.81640666454421","60.261627906976756","64.70012459864864","64.27979742677249","60.9327228191282","55.459299132154186","59.68289710713151","62.13667355371899","62.49157350710634","62.58385016125031","60.75976837865056","62.20305116387607","62.25709867866183","57.7594278980073","61.192220301308986","61.06727641417769","60.80817404563526","61.61899915603433","59.67344100973365","63.09704035437859","59.91791573830263","61.71097818437725","60.784712607744126","60.683769479564845","60.00072233458542","58.75923859991632","64.59127248500998","62.97636624063462","59.38280197575213","60.563660616205496","58.51151556553138","64.08263131113246","60.348208655775295","62.964530320451956","64.1567981517926","59.43240305374388","63.454925884844215","61.8782077862244","64.3278692756467","59.73671607753709","56.49030987115323","64.62783016489341","60.715591633757484","61.314096597373016","59.93461945031711","58.42652347652347","62.98753869562935","61.853473735173075","59.38973506382065","60.67350037965074","57.83278035832782","63.72800175498463","55.01399642644428","63.618773006135","59.23739010854086","59.406717238346566","64.679889423293","61.507507243831796","63.63292230524064","60.052540053594875","63.30007769630457","66.61050851098105","60.709139029923286","59.63305047867706","54.83370204635727","57.62944668409163","61.95758018226673","61.4190260475651","61.93231175157294","60.017091268859815","60.675404530744316","59.49040576590068","64.02524660611391","62.615466739666026","60.43569149223861","59.661463607943276","58.738103007559694","58.97429655066373","62.633881499395386","65.24815098887854","56.42134947738799","61.58024563938489","58.44437427373314","62.56312001107367","61.26772677267726","59.960312732687974","56.535646641736705","59.993114909781525","59.35169057377051","59.38602470148104","57.23188328345447"
,"58.10770118560492","58.56854925630521","57.228842832469816","61.955540290871205","59.04108668522607","61.08101451780156","63.30244785381828","59.7976792279412","56.43612041912669","62.47807294960993","60.663173574452514","64.1794619264953","63.066433944904475","61.08338841154439","56.07511247668171","60.72449521785331","63.17853036479565","62.92326969645774","63.28418499828528","61.464921855618954","62.38762046810465","62.62868480725624","59.37821138211381","61.80100768233065","60.416458541458596","59.41393352410302","60.73937294215934","59.72224579642496","63.5781685404055","60.642807017543824","60.81311852164533","61.58980794915491","60.66564073866816","61.33074148101205","58.512276840303265","64.91290723819553","61.839741118149284","59.630709624796104","59.079237713139406","59.78814537063744","65.0147767882466","57.46562727425407","63.75578287241699","63.50441795523693","59.4814086169585","64.08033212247018","62.07876247131016","64.46832768066793","59.61847605398307","55.39495035763855","64.6594550464333","60.24073713896724","62.31948993288591","57.91104422925934","59.1273135580672","62.31191040843214","61.661677498932605","58.92962498038603","60.644171779141104","58.15836162523274","63.3885384341456","54.99042435238383","63.23048650739915","58.1602875368942","61.30858265996941","64.2228122246441","62.422454634843966","62.96683098222244","62.0031991867488","62.1610629067245","67.84590586718245","61.88092374965836","60.729846370989634","55.46902260111021","58.137818214413755","62.71396178343948","62.082530148530985","61.99091096348936","59.92197876775416","60.5919962288493","61.252749318544964","63.20560347001562","61.28860486943083","61.284858806724564","60.0780265303424","59.03017100533712","60.11260210035007","62.42320015534735","65.58174986580786","57.1577108246622","61.395221238938085","58.83496576882715","62.03219218050963","61.22142282149328","59.945219123505936","56.62563992153489","60.173128570730974","58.92785177595633","60.528198039708485","55.8046821509454"
,"58.63946603224957","59.20235829103211","57.72496155563271","62.71696432869591","59.396937379076014","61.04048939921728","61.42526690391462","59.03207762557077","55.689761128627175","61.15954634378468","60.857844384509704","64.33773804897004","62.85178351783519","60.76311076285889","56.980263899853426","60.41211703593767","62.61791052549351","61.50098630136985","62.83575335172545","62.21218088986141","61.73108720271795","61.21319338905778","60.06661864361559","61.60693428865881","60.55684158497402","59.30823625033865","60.81262107710193","60.283227336423394","63.264233783401","60.17689328304969","61.61929922135702","61.51777199826612","61.44453532358657","61.47884662576686","58.98751686909583","65.44681633253275","62.30589893732382","59.9468967717917","58.72620300127359","61.18195600904844","67.35436283741373","58.389890975512266","63.88280738839404","63.67805357581719","59.45548629036189","64.7155122617234","60.66376339517536","64.57126162156545","59.0770830857007","56.06869280008466","64.48627700127068","60.44484553803842","62.069659936238025","58.61319541215565","59.82204485553731","62.51490336510611","61.30361575570234","59.0704669971302","60.710707031627834","59.37063241536957","62.463016753981044","55.54382490096774","63.103903947431974","58.75339735894359","60.06546929316336","64.90741095824741","62.49444444444447","62.87916270218838","62.26491375179685","63.55187577639754","67.00364203954219","61.45976389039313","59.26133626557756","55.247964269851465","59.47543922552887","63.420365803534764","62.7414752629345","61.867934946290575","60.44926741752218","59.836787300290936","59.685158977261985","62.08387878163173","61.60590562305737","60.49258774798344","60.35293584632114","59.93638224520574","59.95438075587539","63.149938195302866","63.793111564412385","57.73809269257495","61.15676203838252","58.17582531304975","62.72162787335553","59.23552904052853","59.541771217712146","56.2822067594434","60.26413686895424","58.99532393889385","60.15679948776039","56.439684358560406"
,"58.32198257543559","58.973503355704715","58.07912044762938","61.877821201758636","60.469845111326215","61.10546176329452","60.024856596558344","59.449142922011596","56.02511003871242","61.892056441076534","59.55078765591608","65.5114415322581","63.20385740888531","61.1187388193202","57.37753254103","61.29582479231841","63.89618001046573","62.610464787936984","62.86523511566175","61.79324842031942","61.57223883966366","60.21319648093843","59.5226138655908","60.36676253285069","60.13475609756095","59.82897014279526","60.759198035233545","58.785108862637074","61.42574042860585","59.98362225357792","62.76706960052892","59.78976079495979","61.434419510195646","61.4536026737442","58.497473496482705","65.66598079561041","62.585001588814734","59.55588093063242","58.04954435344335","61.24644882920445","66.4157888644519","57.95208081505787","64.8876000611839","64.93123221161893","60.00596764647862","64.12606608446964","61.19704573430549","63.21358024691355","60.27044527230798","56.86579972622934","65.3174522551808","59.70492364917778","62.307013837540964","57.84265620773605","60.126948999094694","63.72489001961097","61.23604500216356","60.230699412706905","61.117346694155415","60.06623674718544","61.50320512820514","55.307100411397236","62.044010137440296","58.40461913239015","61.42838166924952","65.8050390211003","62.53141171130277","62.69167105956774","63.112619571029654","64.3234762526358","67.1585858585859","61.97063200978045","60.20923698997007","54.660404905586944","58.89661712857592","61.64580227237671","63.21920511134084","59.961693449309536","61.532935196950454","61.23526555231819","61.092955082742286","62.11558563738046","61.92338162064283","60.166328714655876","61.26523347202961","60.47512622907257","60.39620857796797","64.60317500125393","64.63901646111768","57.491304347826116","61.14392072294106","57.95406332029783","63.34053679736378","59.298635314908445","58.34137931034481","55.60904792395213","60.868489898745246","58.09331212928738","61.13206235726346","56.05981808453719"
,"59.2728680906571","59.24071142073039","56.066279837720536","62.46499238964994","60.64597497290374","60.732495667244365","59.34864189822041","60.436562925942724","54.616622333489815","61.520034889253054","60.439874189301214","65.15560483254318","62.75740878204759","61.65243175756203","57.748150866693024","60.89338079048026","64.50391510405935","61.83803972113187","62.07945310259109","61.47447221548166","60.32202638288437","59.02301007307919","59.32837612189524","61.0596858114869","59.35086985946893","59.82514713750667","61.250167801323265","59.65170973636129","61.8715207550804","61.012024048096194","61.88472496668351","60.6444501278772","61.37685002778198","61.94540778839095","59.41808300395256","65.17559071088127","62.90200127064803","59.055224674288766","58.55241491273848","59.99648506151145","67.92083680019017","57.899412800939544","65.6459527400703","62.910207295790244","59.91885511950431","62.767151177774316","60.58607899807325","62.29370022462733","61.236343034351165","56.59973890339425","64.60086354051609","59.85783909606703","60.491098241098236","57.24731038912384","58.51555436737475","64.25506668066792","61.98847705012483","58.87608719586039","60.742625264643635","59.844032258064544","62.38863770924161","54.67478852042143","63.66834934326607","58.003496503496514","62.012342262563685","65.74348526008652","63.733049294484175","63.32375903360236","61.52678256783742","64.19163334358656","67.08792084297099","61.73654534765646","61.248904724201644","55.044159404680315","59.63377260867644","61.08168447783304","62.11756456136962","60.15310534591197","61.534034684392026","61.85201454104816","62.457693381736966","62.7454755190977","60.63768883438319","61.07161333858178","59.813471859088985","59.60497208189309","59.613027394521076","62.997065440672976","62.429682287122105","57.768238645355304","61.62338829000213","56.672307364836115","63.224665481426015","59.52009273570322","57.456928197347175","56.02888350739115","62.64120895375209","58.242099941012945","61.14697164311827","55.700115521949186"
,"59.37827655735968","59.17100977198697","56.78724738675958","61.558190612506756","60.42686329214824","61.14866832234307","59.095797128243085","59.92078442599486","55.0172270219632","63.244562362088885","60.012437567329364","65.43623848462893","61.4085449553878","59.56175628029968","58.02835141757087","60.40659112173818","62.95443638829484","61.57468999884114","61.34612050281751","62.796245195624344","61.14446760656095","59.651861898890274","59.64704370179949","60.61748376542904","58.0292775665399","59.097151303413085","60.91584206441598","60.55746577523079","61.60398086791891","59.6183389587808","63.56838403130381","61.406446063549886","61.36954755496876","61.07613957724197","59.69255142829284","65.14093226511287","63.48003422703934","58.06435326174066","58.639261457679375","58.32256449382484","66.37424277726002","59.151509726697675","63.95385482527084","63.700851174707935","60.1936919315403","63.34366322627966","61.24912691958091","63.077942906019445","61.18634750741672","57.29278705913546","62.586289097291356","59.22985735366454","60.01548211134287","58.41844670537474","57.84440842787682","62.995677382616314","63.121397571560976","59.25531039025197","61.207474348112555","60.98797287843727","60.90847377040519","56.37013881530149","62.183289414806296","57.30121637426901","60.65061153804523","66.17835820895516","62.98548800791973","63.243716777622964","61.78520630249522","63.80833728840375","66.34804928131416","60.54347137122334","62.79264115600755","54.2304896249579","59.12725240036823","61.477313974591674","62.22730264704501","60.549177862442356","61.3170689398821","61.834951707039906","62.10122155911973","63.3646111225118","62.437132519222075","61.00446871896725","60.57749940348369","60.144478707001994","60.848614018071316","64.09201099224657","61.02462806594289","58.45496147680852","61.02409292612899","56.92116368623727","61.356703767522006","59.85233400092435","57.52779038684623","56.18047545012289","61.86951759723506","58.7672281776417","60.33225461092995","57.852168058173994"
,"57.58175436744605","59.449898442789454","58.33611867430286","60.838005150554714","61.08546406281458","61.330990065667606","59.15127485665489","59.64115049258292","55.67903182669161","63.379203771608246","60.95485854858547","64.38790844430183","61.70541566057259","59.465057214624636","57.191798035183936","59.4515320622126","63.05661024099564","62.50226060746582","61.589249492900585","62.71535192025501","59.980458484763766","60.268031285579916","60.71854677658866","60.292909881662816","57.95090610842059","60.17823685493041","62.023580461195166","60.46048292734815","61.30686588047175","59.08472091058206","63.12479493789547","62.698637673565656","60.73778583660722","60.63818534691897","60.68755319681571","64.9154036498608","65.30263022706254","58.21800947867293","57.302372862474265","58.96177602508672","63.41380328255991","59.18121363258527","64.28869872836793","64.40678552882119","60.1135839426805","64.29694438570523","60.61195756991324","62.831595955384124","61.51200390557692","58.09205456628136","60.98512080934188","59.66034828547669","59.431464856579794","57.88091120358855","58.396197862479916","62.042544529262095","62.75451528798292","59.65308722285467","60.60920154210601","61.8254621220216","60.44361499364673","57.49359680890149","62.27877155704895","57.90219551433714","60.961442920401794","65.86159600997506","62.99066053059016","62.932370001539944","61.704524666138205","63.45138704009368","65.7582673005811","60.89124428859844","62.664810924369704","53.86912240624408","60.720190995907195","59.831154911904626","62.461838190147844","60.50608633387891","62.97082101888493","61.39431725265737","61.299120777417855","62.82615247237415","61.235795295826556","62.31796768008769","61.204956542165895","59.3438059094606","60.44341458418679","62.3282189508605","61.66898578389511","58.49382553169031","61.6277437737442","57.94420013943261","62.504162480264085","60.18428735272657","58.24501606077603","57.39543239033216","61.11194547707558","58.46897405257766","58.98425809691183","57.710241993274884"
